Hour,Region,Load_MW,AvailableRenewable_MW,ElectricityPrice,SellPrice,CarbonIntensity,GridPurchase_MW,GridSell_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,Curtailment_MW,Discharge_MW,SOC_MWh,NetGridImport_MW
1408,RegionF,315.85408,800.0,396.83,309.53,0.2506,0.0,220.0,315.85408,250.0,-0.0,14.14591999999999,0.0,465.557436752688,-220.0
1409,RegionF,312.2676,722.35,575.11,448.59,0.2547,0.0,220.0,312.2676,190.08240000000004,0.0,-2.842170943040401e-14,0.0,644.234892752688,-220.0
1410,RegionF,335.14029999999997,650.0,574.82,448.36,0.2595,0.0,220.0,335.14029999999997,94.85970000000003,0.0,0.0,0.0,733.403010752688,-220.0
1411,RegionF,355.5619,587.87,574.51,448.12,0.2646,0.0,220.0,355.5619,0.0,0.0,12.308100000000024,0.0,733.403010752688,-220.0
1412,RegionF,294.093899576709,540.19,574.2,447.88,0.2698,0.0,220.0,294.093899576709,0.0,0.0,26.096100423291034,0.0,733.403010752688,-220.0
1413,RegionF,302.5648,510.22,573.89,447.63,0.2745,0.0,220.0,290.22,0.0,0.0,0.0,12.344799999999964,720.1290322580644,-220.0
1414,RegionF,388.35330000000005,500.0,356.0,277.68,0.2786,0.0,220.0,280.0,0.0,0.0,0.0,108.35330000000005,603.6201075268815,-220.0
1415,RegionF,404.8125,510.22,355.8,277.52,0.2817,0.0,220.0,290.22,0.0,0.0,0.0,114.59249999999997,480.4023655913977,-220.0
1416,RegionF,431.165,540.19,256.82,200.32,0.2835,0.0,220.0,320.19000000000005,0.0,0.0,0.0,110.97499999999997,361.07440860215047,-220.0
1417,RegionF,493.45850042329096,587.87,256.66,200.19,0.2839,0.0,220.0,367.87,0.0,0.0,0.0,125.58850042329095,226.03301029753652,-220.0
1418,RegionF,502.2977,650.0,256.51,200.08,0.2829,0.0,220.0,430.0,0.0,0.0,0.0,72.29770000000002,148.2935479319451,-220.0
1419,RegionF,561.212999576709,722.35,256.35,199.95,0.2806,0.0,220.0,502.35,0.0,0.0,0.0,58.862999576708944,85.0,-220.0
1420,RegionF,555.7393000000001,800.0,256.19,199.83,0.277,0.0,220.0,555.7393000000001,0.0,0.0,24.26069999999993,0.0,85.0,-220.0
1421,RegionF,595.0458,877.65,256.03,199.7,0.2724,0.0,220.0,595.0458,0.0,0.0,62.60419999999999,0.0,85.0,-220.0
1422,RegionF,581.0758000000001,950.0,255.87,199.58,0.2671,0.0,220.0,581.0758000000001,0.0,0.0,148.92419999999993,0.0,85.0,-220.0
1423,RegionF,582.345800423291,1012.13,393.4,306.85,0.2615,0.0,220.0,582.345800423291,0.0,0.0,209.78419957670894,0.0,85.0,-220.0
1424,RegionF,573.7479000000001,1059.81,393.15,306.66,0.2558,0.0,220.0,573.7479000000001,0.0,0.0,266.0620999999999,0.0,85.0,-220.0
1425,RegionF,562.127399576709,1089.78,392.89,306.45,0.2505,0.0,220.0,562.127399576709,-0.0,0.0,307.652600423291,0.0,85.0,-220.0
1426,RegionF,506.73000042329096,1100.0,392.64,306.26,0.2459,0.0,220.0,506.73000042329096,-0.0,-0.0,373.26999957670904,0.0,85.0,-220.0
1427,RegionF,479.615500423291,1089.78,392.39,306.06,0.2423,0.0,220.0,479.6155004232907,0.0,0.0,390.16449957670926,3.0397018235817087e-13,84.99999999999967,-220.0
1428,RegionF,445.998599576709,1059.81,392.13,305.86,0.2399,0.0,220.0,445.998599576709,-0.0,-0.0,393.81140042329093,0.0,84.99999999999967,-220.0
1429,RegionF,410.27349957670907,1012.13,391.88,305.67,0.2389,0.0,220.0,410.27349957670907,0.0,0.0,381.8565004232909,0.0,84.99999999999967,-220.0
1430,RegionF,404.92298957670897,950.0,391.62,305.46,0.2393,0.0,220.0,404.92298957670897,24.883032822585495,0.0,300.1939776007055,0.0,108.39005085323004,-220.0
1431,RegionF,370.96700000000004,877.65,391.37,305.27,0.2411,0.0,220.0,370.96700000000004,0.0,0.0,286.68299999999994,0.0,108.39005085323004,-220.0
1432,RegionF,322.973699576709,800.0,391.12,305.07,0.2441,0.0,220.0,322.973699576709,250.0,-0.0,7.026300423290991,0.0,343.39005085323004,-220.0
1433,RegionF,313.6138,722.35,566.75,442.06,0.2481,0.0,220.0,313.6138,188.7362,0.0,0.0,0.0,520.80207885323,-220.0
1434,RegionF,289.318699576709,650.0,566.39,441.78,0.2529,0.0,220.0,289.318699576709,140.68130042329102,0.0,0.0,0.0,653.0425012511236,-220.0
1435,RegionF,287.5534,587.87,566.03,441.5,0.258,0.0,220.0,287.5534,80.3166,0.0,0.0,0.0,728.5401052511236,-220.0
1436,RegionF,321.221099576709,540.19,565.68,441.23,0.2631,0.0,220.0,320.19000000000005,0.0,0.0,0.0,1.0310995767089253,727.4313960288559,-220.0
1437,RegionF,338.87409957670906,510.22,565.32,440.95,0.2678,0.0,220.0,290.22,0.0,0.0,0.0,48.65409957670903,675.1151599248676,-220.0
1438,RegionF,342.2523,500.0,350.67,273.52,0.2719,0.0,220.0,280.0,0.0,0.0,0.0,62.25229999999999,608.1772029356204,-220.0
1439,RegionF,408.0764,510.22,350.46,273.36,0.2749,0.0,220.0,290.22,0.0,0.0,0.0,117.85639999999995,481.44989110766346,-220.0
1440,RegionF,439.67399957670904,540.19,252.96,197.31,0.2767,0.0,220.0,320.19000000000005,0.0,0.0,0.0,119.48399957670898,352.9724722079764,-220.0
1441,RegionF,478.027999576709,587.87,252.81,197.19,0.2772,0.0,220.0,367.87,0.0,0.0,0.0,110.15799957670902,234.52301029753662,-220.0
1442,RegionF,500.55780042329104,650.0,252.66,197.07,0.2762,0.0,220.0,430.0,0.0,0.0,0.0,70.55780042329104,158.65440769184733,-220.0
1443,RegionF,558.749199576709,722.35,252.52,196.97,0.2739,0.0,220.0,502.35,0.0,0.0,0.0,56.39919957670895,98.01010707173018,-220.0
1444,RegionF,592.0993995767091,800.0,252.38,196.86,0.2703,0.0,220.0,580.0,0.0,0.0,0.0,12.099399576709061,85.0,-220.0
1445,RegionF,591.311999576709,877.65,252.24,196.75,0.2658,0.0,220.0,591.311999576709,0.0,0.0,66.33800042329096,0.0,85.0,-220.0
1446,RegionF,609.625400423291,950.0,252.1,196.64,0.2605,0.0,220.0,609.625400423291,0.0,0.0,120.37459957670899,0.0,85.0,-220.0
1447,RegionF,611.2002,1012.13,387.65,302.37,0.2549,0.0,220.0,611.2002,0.0,0.0,180.9298,0.0,85.0,-220.0
1448,RegionF,586.0415,1059.81,387.45,302.21,0.2493,0.0,220.0,586.0415,0.0,0.0,253.7684999999999,0.0,85.0,-220.0
1449,RegionF,537.1846,1089.78,387.26,302.06,0.2441,0.0,220.0,537.1846,0.0,0.0,332.5953999999999,0.0,85.0,-220.0
1450,RegionF,527.6849995767091,1100.0,387.08,301.92,0.2396,0.0,220.0,527.6849995767091,0.0,0.0,352.31500042329094,0.0,85.0,-220.0
1451,RegionF,450.418199576709,1089.78,386.9,301.78,0.2361,0.0,220.0,450.418199576709,0.0,0.0,419.36180042329096,0.0,85.0,-220.0
1452,RegionF,447.929,1059.81,386.73,301.65,0.2338,0.0,220.0,447.929,-0.0,0.0,391.881,0.0,85.0,-220.0
1453,RegionF,429.61941,1012.13,386.56,301.52,0.2329,0.0,220.0,429.61941,0.0,0.0,362.51059,0.0,85.0,-220.0
1454,RegionF,395.359889576709,950.0,386.4,301.39,0.2335,0.0,220.0,395.359889576709,0.0,0.0,334.640110423291,0.0,84.99999999999997,-220.0
1455,RegionF,382.7526,877.65,386.25,301.28,0.2354,0.0,220.0,382.7526,64.44017531843134,0.0,210.45722468156868,0.0,145.57376479932543,-220.0
1456,RegionF,310.8833,800.0,386.11,301.17,0.2385,0.0,220.0,310.8833,250.0,0.0,19.11669999999998,0.0,380.57376479932543,-220.0
1457,RegionF,302.958500423291,722.35,559.66,436.53,0.2427,0.0,220.0,302.958500423291,199.391499576709,0.0,0.0,0.0,568.0017744014319,-220.0
1458,RegionF,299.27549999999997,650.0,559.47,436.39,0.2476,0.0,220.0,299.27549999999997,130.72450000000006,0.0,-2.842170943040401e-14,0.0,690.882804401432,-220.0
1459,RegionF,297.75150042329096,587.87,559.29,436.25,0.2529,0.0,220.0,297.75150042329096,70.11849957670904,0.0,0.0,0.0,756.7941940035386,-220.0
1460,RegionF,346.4941,540.19,559.13,436.12,0.2581,0.0,220.0,320.19000000000005,0.0,0.0,0.0,26.30409999999995,728.5102155089149,-220.0
1461,RegionF,336.9056,510.22,558.97,436.0,0.263,0.0,220.0,290.22,0.0,0.0,0.0,46.685599999999965,678.3106456164419,-220.0
1462,RegionF,387.819900423291,500.0,346.86,270.55,0.2673,0.0,220.0,280.0,0.0,0.0,0.0,107.81990042329102,562.3752688172042,-220.0
1463,RegionF,373.25300000000004,510.22,346.78,270.49,0.2705,0.0,220.0,290.22,0.0,0.0,0.0,83.03300000000002,473.0924731182795,-220.0
1464,RegionF,424.941999576709,540.19,250.4,195.31,0.2725,0.0,220.0,320.19000000000005,0.0,0.0,0.0,104.75199957670895,360.4559144336462,-220.0
1465,RegionF,481.49510042329103,587.87,250.35,195.27,0.2731,0.0,220.0,367.87,0.0,0.0,0.0,113.62510042329103,238.27838709677417,-220.0
1466,RegionF,518.998199576709,650.0,250.31,195.24,0.2724,0.0,220.0,430.0,0.0,0.0,0.0,88.998199576709,142.58139830461397,-220.0
1467,RegionF,539.3055,722.35,250.27,195.21,0.2703,0.0,220.0,502.35,0.0,0.0,0.0,36.95550000000003,102.84430153042041,-220.0
1468,RegionF,596.595200423291,800.0,250.24,195.19,0.2669,0.0,220.0,580.0,0.0,0.0,0.0,16.595200423290976,85.0,-220.0
1469,RegionF,617.639100423291,877.65,250.21,195.16,0.2626,0.0,220.0,617.639100423291,0.0,0.0,40.010899576708994,0.0,85.0,-220.0
1470,RegionF,571.944500423291,950.0,250.19,195.15,0.2576,0.0,220.0,571.944500423291,0.0,0.0,158.05549957670905,0.0,85.0,-220.0
1471,RegionF,572.1858,1012.13,384.88,300.21,0.2522,0.0,220.0,572.1858,0.0,0.0,219.94420000000002,0.0,85.0,-220.0
1472,RegionF,569.0234999999999,1059.81,384.87,300.2,0.2468,0.0,220.0,569.0234999999999,0.0,0.0,270.78650000000005,0.0,85.0,-220.0
1473,RegionF,558.1396000000001,1089.78,384.86,300.19,0.2418,0.0,220.0,558.1396000000001,0.0,0.0,311.6403999999999,0.0,85.0,-220.0
1474,RegionF,504.380500423291,1100.0,384.86,300.19,0.2376,0.0,220.0,504.380500423291,0.0,0.0,375.619499576709,0.0,85.0,-220.0
1475,RegionF,465.670899576709,1089.78,384.87,300.2,0.2343,0.0,220.0,465.670899576709,0.0,0.0,404.10910042329095,-0.0,85.0,-220.0
1476,RegionF,448.297299576709,1059.81,384.89,300.21,0.2323,0.0,220.0,448.297299576709,0.0,0.0,391.51270042329094,0.0,85.0,-220.0
1477,RegionF,428.12843,1012.13,384.92,300.24,0.2317,0.0,220.0,428.12843,0.0,0.0,364.00157,0.0,85.0,-220.0
1478,RegionF,392.77035957670904,950.0,384.95,300.26,0.2325,0.0,220.0,392.77035957670904,-3.1747654150983203e-13,0.0,337.2296404232913,0.0,84.9999999999997,-220.0
1479,RegionF,357.71328,877.65,385.0,300.3,0.2346,0.0,220.0,357.71328,76.67435346612461,0.0,223.2623665338753,0.0,157.07389225815683,-220.0
1480,RegionF,318.482980423291,800.0,385.05,300.34,0.238,0.0,220.0,568.482980423291,-0.0,250.0,11.517019576709004,0.0,392.07389225815683,-220.0
1481,RegionF,300.951899576709,722.35,558.4,435.55,0.2425,0.0,220.0,300.951899576709,201.398100423291,0.0,0.0,0.0,581.3881066560504,-220.0
1482,RegionF,313.2582,650.0,558.5,435.63,0.2476,0.0,220.0,430.00000000000006,0.0,116.74180000000007,-5.684341886080802e-14,0.0,691.1253986560504,-220.0
1483,RegionF,290.2331,587.87,558.61,435.72,0.2531,0.0,220.0,290.2331,77.63690000000003,0.0,0.0,0.0,764.1040846560504,-220.0
1484,RegionF,326.212199576709,540.19,558.72,435.8,0.2586,0.0,220.0,320.19000000000005,0.0,0.0,0.0,6.0221995767089425,757.6286012402344,-220.0
1485,RegionF,312.813699576709,510.22,558.85,435.9,0.2638,0.0,220.0,290.22,0.0,0.0,0.0,22.593699576708957,733.3343006201172,-220.0
1486,RegionF,373.9134,500.0,346.96,270.63,0.2683,0.0,220.0,280.0,0.0,0.0,0.0,93.91340000000002,632.3521500824828,-220.0
1487,RegionF,410.7307,510.22,347.05,270.7,0.2717,0.0,220.0,290.22,0.0,0.0,0.0,120.51069999999999,502.7707522330204,-220.0
1488,RegionF,430.88559999999995,540.19,250.72,195.56,0.274,0.0,220.0,320.19000000000005,0.0,0.0,0.0,110.6955999999999,383.7432253513001,-220.0
1489,RegionF,488.8483995767091,587.87,250.8,195.62,0.2749,0.0,220.0,367.87,0.0,0.0,0.0,120.97839957670908,253.65892473118282,-220.0
1490,RegionF,517.347199576709,650.0,250.88,195.69,0.2744,0.0,220.0,430.0,0.0,0.0,0.0,87.34719957670904,159.73720475622684,-220.0
1491,RegionF,571.855600423291,722.35,250.96,195.75,0.2725,0.0,220.0,502.35,0.0,0.0,0.0,69.50560042329096,85.0,-220.0
1492,RegionF,543.013900423291,800.0,251.05,195.82,0.2694,0.0,220.0,543.013900423291,0.0,0.0,36.986099576708966,0.0,85.0,-220.0
1493,RegionF,604.342200423291,877.65,251.14,195.89,0.2653,0.0,220.0,604.342200423291,0.0,0.0,53.30779957670893,0.0,85.0,-220.0
1494,RegionF,561.5686004232911,950.0,251.24,195.97,0.2605,0.0,220.0,561.5686004232911,0.0,0.0,168.43139957670894,0.0,85.0,-220.0
1495,RegionF,589.381600423291,1012.13,386.67,301.6,0.2554,0.0,220.0,589.381600423291,0.0,0.0,202.74839957670895,0.0,85.0,-220.0
1496,RegionF,563.486299576709,1059.81,386.82,301.72,0.2502,0.0,220.0,563.486299576709,0.0,0.0,276.3237004232909,0.0,85.0,-220.0
1497,RegionF,544.664900423291,1089.78,386.99,301.85,0.2455,0.0,220.0,544.664900423291,0.0,0.0,325.115099576709,0.0,85.0,-220.0
1498,RegionF,498.19559999999996,1100.0,387.15,301.98,0.2414,0.0,220.0,498.19559999999996,0.0,0.0,381.80440000000004,0.0,85.0,-220.0
1499,RegionF,494.4999,1089.78,387.32,302.11,0.2383,0.0,220.0,494.4999,0.0,0.0,375.28009999999995,0.0,85.0,-220.0
1500,RegionF,437.52770042329104,1059.81,387.5,302.25,0.2365,0.0,220.0,437.52770042329104,0.0,0.0,402.2822995767089,0.0,85.0,-220.0
1501,RegionF,423.8879,1012.13,387.68,302.39,0.2361,0.0,220.0,423.8879,0.0,0.0,368.2421,0.0,85.0,-220.0
1502,RegionF,402.56841000000003,950.0,387.86,302.53,0.2371,0.0,220.0,402.56841000000003,0.0,0.0,327.43158999999997,0.0,85.0,-220.0
1503,RegionF,357.68661000000003,877.65,388.04,302.67,0.2394,0.0,220.0,570.0032976573335,0.0,212.31668765733346,87.64670234266643,0.0,284.57768639789344,-220.0
1504,RegionF,329.15860000000004,800.0,388.23,302.82,0.243,0.0,220.0,329.15860000000004,250.0,0.0,0.8413999999999646,0.0,519.5776863978934,-220.0
1505,RegionF,294.297100423291,722.35,563.21,439.3,0.2476,0.0,220.0,294.297100423291,208.05289957670902,0.0,0.0,0.0,715.1474119999999,-220.0
1506,RegionF,294.894,650.0,563.49,439.52,0.2529,0.0,220.0,294.894,135.106,0.0,0.0,0.0,842.1470519999999,-220.0
1507,RegionF,318.75730000000004,587.87,563.77,439.74,0.2585,0.0,220.0,318.75730000000004,0.0,0.0,49.11269999999996,0.0,842.1470519999999,-220.0
1508,RegionF,311.8358,540.19,564.05,439.96,0.2642,0.0,220.0,311.8358,8.354200000000034,0.0,1.4210854715202004e-14,0.0,850.0,-220.0
1509,RegionF,387.3627,510.22,564.34,440.19,0.2695,0.0,220.0,290.22,0.0,0.0,0.0,97.14269999999999,745.5454838709677,-220.0
1510,RegionF,377.253500423291,500.0,350.46,273.36,0.2741,0.0,220.0,280.0,0.0,0.0,0.0,97.25350042329097,640.9718275018377,-220.0
1511,RegionF,413.01669999999996,510.22,350.64,273.5,0.2777,0.0,220.0,290.22,0.0,0.0,0.0,122.79669999999993,508.93236513624635,-220.0
1512,RegionF,460.476600423291,540.19,253.37,197.63,0.2801,0.0,194.83105000000012,345.35894999999994,0.0,0.0,0.0,115.11765042329108,385.14994532625605,-194.83105000000012
1513,RegionF,498.843299576709,587.87,253.5,197.73,0.2811,0.0,213.6012521700402,374.2687478299598,0.0,0.0,0.0,124.5745517467492,251.19881441577306,-213.6012521700402
1514,RegionF,541.4518004232909,650.0,253.63,197.83,0.2807,0.0,219.85243204559868,430.1475679544013,0.0,0.0,0.0,111.30423246888961,131.51684401911757,-219.85243204559868
1515,RegionF,542.899600423291,722.35,253.75,197.93,0.2789,0.0,219.8524320455987,502.49756795440135,0.0,0.0,0.0,40.402032468889615,88.07379835364473,-219.8524320455987
1516,RegionF,583.0062004232909,800.0,253.88,198.03,0.2759,0.0,219.85243204559868,580.1475679544013,0.0,0.0,0.0,2.8586324688895957,85.0,-219.85243204559868
1517,RegionF,593.204299576709,877.65,254.01,198.13,0.2719,0.0,220.0,593.204299576709,0.0,0.0,64.44570042329099,-0.0,85.0,-220.0
1518,RegionF,590.245199576709,950.0,254.14,198.23,0.2671,0.0,220.0,590.245199576709,0.0,0.0,139.75480042329104,0.0,85.0,-220.0
1519,RegionF,584.060300423291,1012.13,391.17,305.11,0.262,0.0,220.0,584.060300423291,-0.0,0.0,208.069699576709,0.0,85.0,-220.0
1520,RegionF,579.018399576709,1059.81,391.36,305.26,0.2569,0.0,220.0,579.018399576709,0.0,0.0,260.7916004232909,0.0,85.0,-220.0
1521,RegionF,541.756600423291,1089.78,391.55,305.41,0.2522,0.0,220.0,541.756600423291,0.0,0.0,328.0233995767089,0.0,85.0,-220.0
1522,RegionF,494.017299576709,1100.0,391.74,305.56,0.2481,0.0,220.0,494.017299576709,0.0,0.0,385.982700423291,0.0,85.0,-220.0
1523,RegionF,498.170199576709,1089.78,391.92,305.7,0.2451,0.0,220.0,498.170199576709,0.0,0.0,371.60980042329095,0.0,85.0,-220.0
1524,RegionF,476.36430000000007,1059.81,392.1,305.84,0.2433,0.0,220.0,476.36430000000007,0.0,0.0,363.4456999999999,0.0,85.0,-220.0
1525,RegionF,436.460900423291,1012.13,392.28,305.98,0.2428,0.0,220.0,436.460900423291,0.0,-0.0,355.669099576709,0.0,85.0,-220.0
1526,RegionF,405.86406,950.0,392.45,306.11,0.2438,0.0,220.0,405.86406,0.0,0.0,324.13594,-0.0,85.0,-220.0
1527,RegionF,355.96067957670897,877.65,392.62,306.24,0.2461,0.0,220.0,387.9361804880661,0.0,31.97550091135715,269.7138195119339,0.0,115.05697085667572,-220.0
1528,RegionF,327.77429957670904,800.0,392.78,306.37,0.2497,0.0,220.0,577.774299576709,-0.0,250.0,2.2257004232909594,0.0,350.0569708566757,-220.0
1529,RegionF,305.9049,722.35,569.76,444.41,0.2542,0.0,220.0,305.9049,196.44510000000008,0.0,-5.684341886080802e-14,0.0,534.7153648566758,-220.0
1530,RegionF,295.0083,650.0,569.99,444.59,0.2595,0.0,220.0,295.0083,134.99169999999998,0.0,0.0,0.0,661.6075628566758,-220.0
1531,RegionF,320.268599576709,587.87,570.2,444.76,0.2651,0.0,220.0,320.268599576709,47.601400423291025,0.0,-1.4210854715202004e-14,0.0,706.3528792545694,-220.0
1532,RegionF,304.342800423291,540.19,570.41,444.92,0.2707,0.0,220.0,304.342800423291,15.847199576709048,0.0,-3.552713678800501e-15,0.0,721.2492468566759,-220.0
1533,RegionF,356.0191,510.22,570.61,445.08,0.2759,0.0,220.0,290.22,0.0,0.0,0.0,65.79909999999995,650.4975264265685,-220.0
1534,RegionF,357.6828,500.0,354.29,276.35,0.2804,0.0,220.0,280.0,0.0,0.0,0.0,77.68279999999999,566.9676339534502,-220.0
1535,RegionF,414.782,510.22,354.41,276.44,0.2839,0.0,220.0,290.22,0.0,0.0,0.0,124.56199999999995,433.0299995448481,-220.0
1536,RegionF,405.333200423291,540.19,256.04,199.71,0.2862,0.0,220.0,320.19000000000005,0.0,0.0,0.0,85.14320042329092,341.47817113270736,-220.0
1537,RegionF,475.4626,587.87,256.11,199.77,0.2871,0.0,220.0,367.87,0.0,0.0,0.0,107.5926,225.78720339077188,-220.0
1538,RegionF,523.062199576709,650.0,256.18,199.82,0.2865,0.0,220.0,430.0,0.0,0.0,0.0,93.06219957670896,125.72032212549345,-220.0
1539,RegionF,540.2198995767089,722.35,256.25,199.88,0.2846,0.0,220.0,502.35,0.0,0.0,0.0,37.86989957670892,85.0,-220.0
1540,RegionF,567.004199576709,800.0,256.31,199.92,0.2815,0.0,220.0,567.004199576709,0.0,0.0,12.99580042329103,0.0,85.0,-220.0
1541,RegionF,583.438000423291,877.65,256.36,199.96,0.2773,0.0,220.0,583.438000423291,0.0,0.0,74.21199957670899,0.0,85.0,-220.0
1542,RegionF,579.6661,950.0,256.41,200.0,0.2724,0.0,220.0,579.6661,0.0,0.0,150.33389999999997,0.0,85.0,-220.0
1543,RegionF,602.513399576709,1012.13,394.55,307.75,0.2671,0.0,220.0,602.513399576709,0.0,0.0,189.61660042329095,0.0,85.0,-220.0
1544,RegionF,573.506600423291,1059.81,394.61,307.8,0.2619,0.0,220.0,573.506600423291,0.0,0.0,266.3033995767089,0.0,85.0,-220.0
1545,RegionF,560.2859,1089.78,394.67,307.84,0.257,0.0,220.0,560.2859,0.0,0.0,309.4941,-0.0,85.0,-220.0
1546,RegionF,542.353499576709,1100.0,394.72,307.88,0.2527,0.0,220.0,542.353499576709,0.0,0.0,337.64650042329095,0.0,85.0,-220.0
1547,RegionF,489.711999576709,1089.78,394.76,307.91,0.2495,0.0,220.0,489.711999576709,-0.0,0.0,380.068000423291,0.0,85.0,-220.0
1548,RegionF,436.643780423291,1059.81,394.79,307.94,0.2475,0.0,220.0,436.643780423291,0.0,0.0,403.16621957670895,0.0,85.0,-220.0
1549,RegionF,429.97119957670895,1012.13,394.81,307.95,0.2469,0.0,220.0,429.97119957670895,0.0,0.0,362.15880042329104,0.0,85.0,-220.0
1550,RegionF,388.100569576709,950.0,394.83,307.97,0.2476,0.0,220.0,388.100569576709,0.0,0.0,341.899430423291,0.0,85.0,-220.0
1551,RegionF,368.08664042329104,877.65,394.83,307.97,0.2497,0.0,220.0,368.08664042329104,6.677435117057426,0.0,282.8859244596515,0.0,91.27678901003398,-220.0
1552,RegionF,331.329029576709,800.0,394.83,307.97,0.2531,0.0,220.0,331.329029576709,248.670970423291,0.0,0.0,0.0,325.0275012079275,-220.0
1553,RegionF,271.119600423291,722.35,572.49,446.54,0.2574,0.0,220.0,271.119600423291,231.23039957670903,0.0,0.0,0.0,542.384076810034,-220.0
1554,RegionF,285.6738,650.0,572.47,446.53,0.2624,0.0,220.0,285.6738,144.3262,0.0,-2.842170943040401e-14,0.0,678.0507048100341,-220.0
1555,RegionF,277.545800423291,587.87,572.43,446.5,0.2678,0.0,220.0,277.545800423291,90.32419957670902,0.0,0.0,0.0,762.9554524121405,-220.0
1556,RegionF,297.7896,540.19,572.38,446.46,0.2732,0.0,220.0,297.7896,22.40040000000004,0.0,7.105427357601002e-15,0.0,784.0118284121405,-220.0
1557,RegionF,355.981000423291,510.22,572.32,446.41,0.2782,0.0,220.0,290.22,0.0,0.0,0.0,65.76100042329097,713.3010752688169,-220.0
1558,RegionF,361.289600423291,500.0,355.18,277.04,0.2824,0.0,220.0,280.0,0.0,0.0,0.0,81.289600423291,625.8929027706546,-220.0
1559,RegionF,405.80310000000003,510.22,355.13,277.0,0.2857,0.0,220.0,290.22,0.0,0.0,0.0,115.5831,501.60999954484816,-220.0
1560,RegionF,438.44210000000004,540.19,256.44,200.02,0.2877,0.0,220.0,320.19000000000005,0.0,0.0,0.0,118.25209999999998,374.45720384592346,-220.0
1561,RegionF,517.855199576709,587.87,256.39,199.98,0.2883,0.0,220.0,367.87,0.0,0.0,0.0,149.98519957670896,213.1827956989246,-220.0
1562,RegionF,514.2737995767089,650.0,256.34,199.95,0.2875,0.0,220.0,430.0,0.0,0.0,0.0,84.27379957670894,122.56580690676445,-220.0
1563,RegionF,537.286200423291,722.35,256.28,199.9,0.2854,0.0,220.0,502.35,0.0,0.0,0.0,34.936200423290984,85.0,-220.0
1564,RegionF,565.429399576709,800.0,256.21,199.84,0.282,0.0,220.0,565.429399576709,0.0,0.0,14.570600423291012,0.0,85.0,-220.0
1565,RegionF,592.7216999999999,877.65,256.14,199.79,0.2775,0.0,220.0,592.7216999999999,0.0,0.0,64.92830000000004,0.0,85.0,-220.0
1566,RegionF,599.020899576709,950.0,256.07,199.73,0.2724,0.0,220.0,599.020899576709,0.0,0.0,130.97910042329102,0.0,85.0,-220.0
1567,RegionF,577.291200423291,1012.13,393.83,307.19,0.2669,0.0,220.0,577.291200423291,0.0,0.0,214.838799576709,0.0,85.0,-220.0
1568,RegionF,583.145899576709,1059.81,393.7,307.09,0.2614,0.0,220.0,583.145899576709,0.0,0.0,256.66410042329096,0.0,85.0,-220.0
1569,RegionF,568.744099576709,1089.78,393.56,306.98,0.2562,0.0,220.0,568.744099576709,0.0,-0.0,301.03590042329097,0.0,85.0,-220.0
1570,RegionF,507.314200423291,1100.0,393.42,306.87,0.2517,0.0,220.0,507.314200423291,0.0,0.0,372.685799576709,0.0,85.0,-220.0
1571,RegionF,458.25410000000005,1089.78,393.27,306.75,0.2483,0.0,220.0,458.25410000000005,-0.0,0.0,411.5258999999999,0.0,85.0,-220.0
1572,RegionF,433.52720042329105,1059.81,393.11,306.63,0.246,0.0,220.0,433.52720042329105,0.0,0.0,406.2827995767089,0.0,85.0,-220.0
1573,RegionF,419.468299576709,1012.13,392.95,306.5,0.2451,0.0,220.0,419.468299576709,-0.0,0.0,372.661700423291,0.0,85.0,-220.0
1574,RegionF,413.85616999999996,950.0,392.78,306.37,0.2456,0.0,220.0,413.85616999999996,0.0,0.0,316.14383000000004,0.0,85.0,-220.0
1575,RegionF,347.344999576709,877.65,392.6,306.23,0.2475,0.0,220.0,540.0254341933091,0.0,192.68043461660022,117.62456580669073,0.0,266.1196085396042,-220.0
1576,RegionF,332.82000999999997,800.0,392.42,306.09,0.2506,0.0,220.0,332.82000999999997,247.17999000000003,0.0,0.0,0.0,498.46879913960424,-220.0
1577,RegionF,287.705799576709,722.35,568.74,443.62,0.2547,0.0,220.0,287.705799576709,214.644200423291,0.0,0.0,0.0,700.2343475374978,-220.0
1578,RegionF,278.6507,650.0,568.46,443.4,0.2595,0.0,220.0,278.6507,151.34930000000008,0.0,-5.684341886080802e-14,0.0,842.5026895374979,-220.0
1579,RegionF,303.250599576709,587.87,568.17,443.17,0.2646,0.0,220.0,303.250599576709,0.0,0.0,64.61940042329098,0.0,842.5026895374979,-220.0
1580,RegionF,342.607900423291,540.19,567.88,442.95,0.2698,0.0,220.0,320.19000000000005,0.0,0.0,0.0,22.417900423290973,818.397420265142,-220.0
1581,RegionF,322.38950042329105,510.22,567.57,442.7,0.2745,0.0,220.0,290.22,0.0,0.0,0.0,32.169500423291026,783.8065595949366,-220.0
1582,RegionF,421.7289,500.0,352.1,274.64,0.2786,0.0,220.0,280.0,0.0,0.0,0.0,141.7289,631.40989292827,-220.0
1583,RegionF,461.01000042329105,510.22,351.9,274.48,0.2817,0.0,220.0,290.22,0.0,0.0,0.0,170.79000042329102,447.76473118279574,-220.0
1584,RegionF,438.086500423291,540.19,254.01,198.13,0.2835,0.0,220.0,320.19000000000005,0.0,0.0,0.0,117.89650042329095,320.9943006201173,-220.0
