Hour,Region,GridPurchase_MW,GridSell_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,Curtailment_MW,Discharge_MW,SOC_MWh,ElectricityPrice,SellPrice,CarbonIntensity,AvailableRenewable_MW,NetGridImport_MW
414,RegionF,0.0,220.0,572.0588,0.0,0.0,157.94119999999998,0.0,85.0,268.91,209.75,0.2671,950.0,-220.0
415,RegionF,0.0,220.0,605.1423,-0.0,0.0,186.98770000000002,0.0,85.0,413.51,322.54,0.2615,1012.13,-220.0
416,RegionF,0.0,220.0,566.6867,-0.0,0.0,273.1233,0.0,85.0,413.3,322.37,0.2558,1059.81,-220.0
417,RegionF,0.0,220.0,566.674,0.0,0.0,303.106,0.0,85.0,413.1,322.22,0.2505,1089.78,-220.0
418,RegionF,0.0,220.0,536.041599576709,0.0,0.0,343.958400423291,0.0,85.0,412.89,322.05,0.2459,1100.0,-220.0
419,RegionF,0.0,220.0,475.25939999999997,-0.0,0.0,394.52060000000006,0.0,85.0,412.68,321.89,0.2423,1089.78,-220.0
420,RegionF,0.0,220.0,467.16949957670903,-0.0,0.0,372.64050042329086,0.0,85.0,412.47,321.73,0.2399,1059.81,-220.0
421,RegionF,0.0,220.0,435.99100042329104,0.0,0.0,356.138999576709,0.0,85.0,412.27,321.57,0.2389,1012.13,-220.0
422,RegionF,0.0,220.0,397.596360423291,0.0,0.0,332.403639576709,0.0,85.0,412.06,321.41,0.2393,950.0,-220.0
423,RegionF,0.0,220.0,350.989900423291,78.36533181961654,0.0,228.29476775709242,0.0,158.66341191043955,411.85,321.24,0.2411,877.65,-220.0
424,RegionF,0.0,220.0,304.3555,250.0,0.0,25.644499999999994,0.0,393.66341191043955,411.65,321.09,0.2441,800.0,-220.0
425,RegionF,0.0,220.0,276.161499576709,226.18850042329103,0.0,0.0,0.0,606.2806023083331,596.59,465.34,0.2481,722.35,-220.0
426,RegionF,0.0,220.0,298.2976,131.7024,0.0,0.0,0.0,730.0808583083331,596.29,465.11,0.2529,650.0,-220.0
427,RegionF,0.0,220.0,293.903400423291,73.96659957670903,0.0,0.0,0.0,799.6094619104396,596.0,464.88,0.258,587.87,-220.0
428,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,1.0691999999999666,798.4597844910847,595.71,464.65,0.2631,540.19,-220.0
429,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,13.208400423290925,784.2572033907719,595.43,464.44,0.2678,510.22,-220.0
430,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,117.97989999999999,657.3970958638902,369.4,288.13,0.2719,500.0,-220.0
431,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,122.30139999999994,525.8902141434601,369.23,288.0,0.2749,510.22,-220.0
432,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,170.74119999999994,342.2975259714172,266.54,207.9,0.2767,540.19,-220.0
433,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,111.32639957670904,222.59171997495588,266.42,207.81,0.2772,587.87,-220.0
434,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,86.5471,129.5303221254935,266.3,207.71,0.2762,650.0,-220.0
435,RegionF,0.0,220.0,502.35,0.0,0.0,0.0,41.41319957670896,85.0,266.19,207.63,0.2739,722.35,-220.0
436,RegionF,0.0,220.0,545.807900423291,-0.0,0.0,34.19209957670898,0.0,85.0,266.08,207.54,0.2703,800.0,-220.0
437,RegionF,0.0,220.0,597.484199576709,-0.0,0.0,60.16580042329099,0.0,85.0,265.97,207.46,0.2658,877.65,-220.0
438,RegionF,0.0,220.0,591.312,-0.0,0.0,138.688,0.0,85.0,265.86,207.37,0.2605,950.0,-220.0
439,RegionF,0.0,220.0,574.344800423291,-0.0,0.0,217.78519957670903,0.0,85.0,408.86,318.91,0.2549,1012.13,-220.0
440,RegionF,0.0,220.0,574.0146,-0.0,0.0,265.7954,0.0,85.0,408.71,318.79,0.2493,1059.81,-220.0
441,RegionF,0.0,220.0,566.4835,-0.0,0.0,303.2964999999999,0.0,85.0,408.56,318.68,0.2441,1089.78,-220.0
442,RegionF,0.0,220.0,536.9178995767089,-0.0,0.0,343.0821004232911,0.0,85.0,408.42,318.57,0.2396,1100.0,-220.0
443,RegionF,0.0,220.0,472.6559,-0.0,0.0,397.1241,0.0,85.0,408.29,318.47,0.2361,1089.78,-220.0
444,RegionF,0.0,220.0,436.765699576709,0.0,0.0,403.0443004232909,0.0,85.0,408.16,318.36,0.2338,1059.81,-220.0
445,RegionF,0.0,220.0,422.51630042329106,0.0,0.0,369.613699576709,0.0,85.0,408.04,318.27,0.2329,1012.13,-220.0
446,RegionF,0.0,220.0,407.08071957670904,0.0,0.0,322.91928042329096,0.0,85.0,407.92,318.18,0.2335,950.0,-220.0
447,RegionF,0.0,220.0,381.690880423291,158.74388765733352,0.0,117.21523191937547,0.0,234.2192543978935,407.81,318.09,0.2354,877.65,-220.0
448,RegionF,0.0,220.0,329.17129957670903,250.0,0.0,0.828700423290968,0.0,469.2192543978935,407.71,318.01,0.2385,800.0,-220.0
449,RegionF,0.0,220.0,313.3852,188.96480000000003,0.0,0.0,0.0,646.8461663978935,591.04,461.01,0.2427,722.35,-220.0
450,RegionF,0.0,220.0,297.3705,132.6295,0.0,0.0,0.0,771.5178963978935,590.92,460.92,0.2476,650.0,-220.0
451,RegionF,0.0,220.0,284.378400423291,83.491599576709,0.0,0.0,0.0,850.0,590.8,460.82,0.2529,587.87,-220.0
452,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,24.500699999999995,823.6551612903226,590.7,460.75,0.2581,540.19,-220.0
453,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,72.82220042329101,745.3517199749559,590.6,460.67,0.263,510.22,-220.0
454,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,90.20499999999998,648.357096319042,366.53,285.89,0.2673,500.0,-220.0
455,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,134.81089999999995,503.3991393297947,366.49,285.86,0.2705,510.22,-220.0
456,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,148.18600042329092,344.0593539284066,264.66,206.43,0.2725,540.19,-220.0
457,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,142.111199576709,191.25161244807435,264.64,206.42,0.2731,587.87,-220.0
458,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,83.68959957670904,101.26279569892485,264.62,206.4,0.2724,650.0,-220.0
459,RegionF,0.0,164.27260000000024,558.0773999999998,0.0,0.0,0.0,15.12440000000011,85.0,264.61,206.4,0.2703,722.35,-164.27260000000024
460,RegionF,0.0,220.0,563.7149000000001,0.0,0.0,16.285099999999943,0.0,85.0,264.61,206.4,0.2669,800.0,-220.0
461,RegionF,0.0,220.0,612.6226,-0.0,0.0,45.02739999999994,0.0,85.0,264.61,206.4,0.2626,877.65,-220.0
462,RegionF,0.0,220.0,626.8212,0.0,0.0,103.17880000000002,0.0,85.0,264.61,206.4,0.2576,950.0,-220.0
463,RegionF,0.0,220.0,585.825599576709,-0.0,0.0,206.30440042329099,0.0,85.0,407.11,317.55,0.2522,1012.13,-220.0
464,RegionF,0.0,220.0,594.5631999999999,0.0,0.0,245.2468,0.0,85.0,407.14,317.57,0.2468,1059.81,-220.0
465,RegionF,0.0,220.0,564.121299576709,-0.0,0.0,305.65870042329095,0.0,85.0,407.17,317.59,0.2418,1089.78,-220.0
466,RegionF,0.0,220.0,513.549899576709,-0.0,0.0,366.450100423291,0.0,85.0,407.21,317.62,0.2376,1100.0,-220.0
467,RegionF,0.0,220.0,466.191600423291,0.0,0.0,403.588399576709,0.0,85.0,407.26,317.66,0.2343,1089.78,-220.0
468,RegionF,0.0,220.0,431.457099576709,-0.0,0.0,408.352900423291,0.0,85.0,407.32,317.71,0.2323,1059.81,-220.0
469,RegionF,0.0,220.0,417.448999576709,0.0,0.0,374.6810004232909,0.0,85.0,407.39,317.76,0.2317,1012.13,-220.0
470,RegionF,0.0,220.0,389.172449576709,-0.0,0.0,340.827550423291,0.0,85.0,407.46,317.82,0.2325,950.0,-220.0
471,RegionF,0.0,220.0,363.508290423291,66.48349342627515,0.0,227.65821615043387,0.0,147.49448382069863,407.55,317.89,0.2346,877.65,-220.0
472,RegionF,0.0,220.0,300.177200423291,250.0,0.0,29.822799576708974,0.0,382.49448382069863,407.64,317.96,0.238,800.0,-220.0
473,RegionF,0.0,220.0,303.6189,198.73110000000003,0.0,0.0,0.0,569.3017178206986,591.21,461.14,0.2425,722.35,-220.0
474,RegionF,0.0,220.0,285.000699576709,144.999300423291,0.0,0.0,0.0,705.6010602185921,591.37,461.27,0.2476,650.0,-220.0
475,RegionF,0.0,220.0,268.4653,99.40469999999999,0.0,0.0,0.0,799.0414782185921,591.53,461.39,0.2531,587.87,-220.0
476,RegionF,0.0,220.0,305.4096,14.780400000000043,0.0,0.0,0.0,812.9350542185922,591.71,461.53,0.2586,540.19,-220.0
477,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,37.46539957670899,772.6496783296578,591.89,461.67,0.2638,510.22,-220.0
478,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,108.340600423291,656.1544090573019,367.5,286.65,0.2683,500.0,-220.0
479,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,144.15809999999993,501.14569937988267,367.63,286.75,0.2717,510.22,-220.0
480,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,110.2510999999999,382.59612948740966,265.61,207.18,0.274,540.19,-220.0
481,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,112.29159957670902,261.8524740285828,265.71,207.25,0.2749,587.87,-220.0
482,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,97.73580042329104,156.760215508915,265.81,207.33,0.2744,650.0,-220.0
483,RegionF,0.0,220.0,502.35,0.0,0.0,0.0,66.73700042329097,85.0,265.92,207.42,0.2725,722.35,-220.0
484,RegionF,0.0,220.0,535.178,0.0,0.0,44.822,0.0,85.0,266.03,207.5,0.2694,800.0,-220.0
485,RegionF,0.0,220.0,565.5056,-0.0,0.0,92.14440000000002,0.0,85.0,266.15,207.6,0.2653,877.65,-220.0
486,RegionF,0.0,220.0,597.5477,-0.0,0.0,132.45230000000004,0.0,85.0,266.27,207.69,0.2605,950.0,-220.0
487,RegionF,0.0,220.0,591.3374,-0.0,0.0,200.7926,0.0,85.0,409.83,319.67,0.2554,1012.13,-220.0
488,RegionF,0.0,220.0,555.6123,0.0,0.0,284.19769999999994,0.0,85.0,410.02,319.82,0.2502,1059.81,-220.0
489,RegionF,0.0,220.0,542.1122,-0.0,0.0,327.66779999999994,0.0,85.0,410.22,319.97,0.2455,1089.78,-220.0
490,RegionF,0.0,220.0,520.445999576709,0.0,0.0,359.554000423291,0.0,85.0,410.42,320.13,0.2414,1100.0,-220.0
491,RegionF,0.0,220.0,506.8951,0.0,0.0,362.8849,0.0,85.0,410.63,320.29,0.2383,1089.78,-220.0
492,RegionF,0.0,220.0,444.042800423291,-0.0,0.0,395.7671995767089,0.0,85.0,410.84,320.46,0.2365,1059.81,-220.0
493,RegionF,0.0,220.0,440.62015042329097,0.0,0.0,351.50984957670903,0.0,85.0,411.05,320.62,0.2361,1012.13,-220.0
494,RegionF,0.0,220.0,388.793990423291,-0.0,0.0,341.206009576709,0.0,85.0,411.27,320.79,0.2371,950.0,-220.0
495,RegionF,0.0,220.0,358.184449576709,-0.0,0.0,299.465550423291,0.0,85.0,411.49,320.96,0.2394,877.65,-220.0
496,RegionF,0.0,220.0,323.35470000000004,194.69665975749228,0.0,61.94864024250768,0.0,268.01486017204275,411.72,321.14,0.243,800.0,-220.0
497,RegionF,0.0,220.0,259.651500423291,242.69849957670903,0.0,0.0,0.0,496.1514497741492,597.31,465.9,0.2476,722.35,-220.0
498,RegionF,0.0,220.0,298.78020000000004,131.21979999999996,0.0,0.0,0.0,619.4980617741492,597.64,466.16,0.2529,650.0,-220.0
499,RegionF,0.0,220.0,276.644099576709,91.22590042329102,0.0,0.0,0.0,705.2504081720427,597.98,466.42,0.2585,587.87,-220.0
500,RegionF,0.0,220.0,287.52799999999996,32.66200000000009,0.0,0.0,0.0,735.9526881720428,598.31,466.68,0.2642,540.19,-220.0
501,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,63.33529999999996,667.8502150537633,598.65,466.95,0.2695,510.22,-220.0
502,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,99.74270000000001,560.5999999999999,371.78,289.99,0.2741,500.0,-220.0
503,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,102.56560042329096,450.3144081469989,371.99,290.15,0.2777,510.22,-220.0
504,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,117.6044,323.8580640609774,268.81,209.67,0.2801,540.19,-220.0
505,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,107.12270000000001,208.67236513624624,268.97,209.8,0.2811,587.87,-220.0
506,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,84.705599576709,117.59107526881722,269.12,209.91,0.2807,650.0,-220.0
507,RegionF,0.0,220.0,502.35,0.0,0.0,0.0,26.350999576709,89.2566671218183,269.27,210.03,0.2789,722.35,-220.0
508,RegionF,0.0,220.0,580.0,0.0,0.0,0.0,3.9587004232910203,85.0,269.42,210.15,0.2759,800.0,-220.0
509,RegionF,0.0,220.0,540.880299576709,0.0,0.0,116.76970042329094,0.0,85.0,269.57,210.26,0.2719,877.65,-220.0
510,RegionF,0.0,220.0,634.2253,-0.0,0.0,95.77470000000005,0.0,85.0,269.72,210.38,0.2671,950.0,-220.0
511,RegionF,0.0,220.0,576.160899576709,-0.0,0.0,215.96910042329102,0.0,85.0,415.17,323.83,0.262,1012.13,-220.0
512,RegionF,0.0,220.0,587.7306,-0.0,0.0,252.07939999999996,0.0,85.0,415.4,324.01,0.2569,1059.81,-220.0
513,RegionF,0.0,220.0,532.9047,-0.0,0.0,336.8752999999999,0.0,85.0,415.62,324.18,0.2522,1089.78,-220.0
514,RegionF,0.0,220.0,530.225000423291,0.0,0.0,349.774999576709,0.0,85.0,415.84,324.36,0.2481,1100.0,-220.0
515,RegionF,0.0,220.0,470.23019999999997,0.0,0.0,399.5498,0.0,85.0,416.05,324.52,0.2451,1089.78,-220.0
516,RegionF,0.0,220.0,444.3222,0.0,0.0,395.4877999999999,0.0,85.0,416.27,324.69,0.2433,1059.81,-220.0
517,RegionF,0.0,220.0,403.136099576709,0.0,0.0,388.99390042329105,0.0,85.0,416.47,324.85,0.2428,1012.13,-220.0
518,RegionF,0.0,220.0,390.93902042329097,0.0,0.0,339.0609795767091,0.0,85.0,416.68,325.01,0.2438,950.0,-220.0
519,RegionF,0.0,220.0,375.73839000000004,141.20103155637372,0.0,140.71057844362616,0.0,217.7289696629913,416.88,325.17,0.2461,877.65,-220.0
520,RegionF,0.0,220.0,314.780929576709,250.0,0.0,15.219070423290987,0.0,452.7289696629913,417.07,325.31,0.2497,800.0,-220.0
521,RegionF,0.0,220.0,291.477699576709,210.872300423291,0.0,0.0,0.0,650.9489320608848,605.03,471.92,0.2542,722.35,-220.0
522,RegionF,0.0,220.0,313.232800423291,116.767199576709,0.0,0.0,0.0,760.7100996629912,605.3,472.13,0.2595,650.0,-220.0
523,RegionF,0.0,220.0,315.30289999999997,52.56710000000004,0.0,0.0,0.0,810.1231736629912,605.56,472.34,0.2651,587.87,-220.0
524,RegionF,0.0,220.0,319.39230000000003,0.7977000000000203,0.0,0.0,0.0,810.8730116629913,605.82,472.54,0.2707,540.19,-220.0
525,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,32.81720042329101,775.5856993798827,606.06,472.73,0.2759,510.22,-220.0
526,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,86.71250042329098,682.3464516129031,376.32,293.53,0.2804,500.0,-220.0
527,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,133.38849957670902,538.9179574443988,376.46,293.64,0.2839,510.22,-220.0
528,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,118.16320042329096,411.86075268817194,271.99,212.15,0.2862,540.19,-220.0
529,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,130.71929999999998,271.30236559139774,272.08,212.22,0.2871,587.87,-220.0
530,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,86.59790042329098,178.18634363086983,272.17,212.29,0.2865,650.0,-220.0
531,RegionF,0.0,220.0,502.35,0.0,0.0,0.0,86.66329957670894,85.0,272.25,212.36,0.2846,722.35,-220.0
532,RegionF,0.0,220.0,563.372,0.0,0.0,16.628000000000043,0.0,85.0,272.33,212.42,0.2815,800.0,-220.0
533,RegionF,0.0,220.0,601.2814999999999,-0.0,0.0,56.36850000000004,0.0,85.0,272.41,212.48,0.2773,877.65,-220.0
534,RegionF,0.0,220.0,590.7659,0.0,0.0,139.2341,0.0,85.0,272.48,212.53,0.2724,950.0,-220.0
535,RegionF,0.0,220.0,609.523799576709,-0.0,0.0,182.60620042329094,0.0,85.0,419.3,327.05,0.2671,1012.13,-220.0
536,RegionF,0.0,220.0,585.825600423291,0.0,0.0,253.98439957670894,0.0,85.0,419.39,327.12,0.2619,1059.81,-220.0
537,RegionF,0.0,220.0,557.834800423291,-0.0,0.0,311.945199576709,0.0,85.0,419.47,327.19,0.257,1089.78,-220.0
538,RegionF,0.0,220.0,469.11260042329104,-0.0,0.0,410.88739957670896,0.0,85.0,419.55,327.25,0.2527,1100.0,-220.0
539,RegionF,0.0,220.0,482.47299999999996,0.0,0.0,387.307,0.0,85.0,419.62,327.3,0.2495,1089.78,-220.0
540,RegionF,0.0,220.0,467.1314004232909,0.0,0.0,372.6785995767091,0.0,85.0,419.68,327.35,0.2475,1059.81,-220.0
541,RegionF,0.0,220.0,445.4525,0.0,0.0,346.6775,0.0,85.0,419.73,327.39,0.2469,1012.13,-220.0
542,RegionF,0.0,220.0,402.12264,0.0,0.0,327.87735999999995,0.0,85.0,419.77,327.42,0.2476,950.0,-220.0
543,RegionF,0.0,220.0,371.72265,156.78492463599932,0.0,129.14242536400064,0.0,232.37782915783936,419.81,327.45,0.2497,877.65,-220.0
544,RegionF,0.0,220.0,300.79950042329097,250.0,0.0,29.200499576709035,0.0,467.37782915783936,419.83,327.47,0.2531,800.0,-220.0
545,RegionF,0.0,220.0,321.2719,181.0781,0.0,0.0,0.0,637.5912431578394,608.78,474.85,0.2574,722.35,-220.0
546,RegionF,0.0,220.0,316.6364,113.36360000000002,0.0,0.0,0.0,744.1530271578393,608.8,474.86,0.2624,650.0,-220.0
547,RegionF,0.0,220.0,313.537600423291,54.33239957670901,0.0,0.0,0.0,795.2254827599459,608.8,474.86,0.2678,587.87,-220.0
548,RegionF,0.0,220.0,298.488100423291,21.70189957670908,0.0,0.0,0.0,815.6252683620525,608.79,474.86,0.2732,540.19,-220.0
549,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,21.514199576709018,792.4917204301073,608.76,474.83,0.2782,510.22,-220.0
550,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,90.70029999999997,694.9645161290321,377.83,294.71,0.2824,500.0,-220.0
551,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,130.3786,554.7724731182793,377.8,294.68,0.2857,510.22,-220.0
552,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,108.49849957670892,438.1074198099902,272.83,212.81,0.2877,540.19,-220.0
553,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,129.20799999999997,299.1740864766569,272.8,212.78,0.2883,587.87,-220.0
554,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,149.80580042329098,138.09258064516123,272.76,212.75,0.2875,650.0,-220.0
555,RegionF,0.0,220.0,502.35,0.0,0.0,0.0,49.37609999999995,85.0,272.72,212.72,0.2854,722.35,-220.0
556,RegionF,0.0,220.0,561.797199576709,-0.0,0.0,18.202800423291023,0.0,85.0,272.67,212.68,0.282,800.0,-220.0
557,RegionF,0.0,220.0,591.413599576709,0.0,0.0,66.236400423291,0.0,85.0,272.62,212.64,0.2775,877.65,-220.0
558,RegionF,0.0,220.0,618.172499576709,-0.0,0.0,111.82750042329099,0.0,85.0,272.56,212.6,0.2724,950.0,-220.0
559,RegionF,0.0,220.0,579.246999576709,0.0,0.0,212.88300042329104,0.0,85.0,419.22,326.99,0.2669,1012.13,-220.0
560,RegionF,0.0,220.0,595.4014,-0.0,0.0,244.40859999999998,0.0,85.0,419.12,326.91,0.2614,1059.81,-220.0
561,RegionF,0.0,220.0,540.5246995767089,0.0,0.0,329.25530042329103,0.0,85.0,419.01,326.83,0.2562,1089.78,-220.0
562,RegionF,0.0,220.0,543.0139,0.0,0.0,336.98609999999996,0.0,85.0,418.89,326.73,0.2517,1100.0,-220.0
563,RegionF,0.0,220.0,523.176500423291,-0.0,0.0,346.60349957670894,0.0,85.0,418.76,326.63,0.2483,1089.78,-220.0
564,RegionF,0.0,220.0,430.03470000000004,0.0,0.0,409.7752999999999,0.0,85.0,418.63,326.53,0.246,1059.81,-220.0
565,RegionF,0.0,220.0,414.73120042329094,-0.0,0.0,377.39879957670905,0.0,85.0,418.49,326.42,0.2451,1012.13,-220.0
566,RegionF,0.0,220.0,406.06091000000004,-0.0,0.0,323.93908999999996,0.0,85.0,418.34,326.31,0.2456,950.0,-220.0
567,RegionF,0.0,220.0,365.57457999999997,174.60858681075158,0.0,117.4668331892484,0.0,249.13207160210646,418.19,326.19,0.2475,877.65,-220.0
568,RegionF,0.0,220.0,313.250580423291,250.0,0.0,16.749419576708988,0.0,484.13207160210646,418.03,326.06,0.2506,800.0,-220.0
569,RegionF,0.0,220.0,330.74610042329107,171.60389957670895,0.0,0.0,0.0,645.4397372042129,605.91,472.61,0.2547,722.35,-220.0
570,RegionF,0.0,220.0,293.3319,136.66809999999998,0.0,0.0,0.0,773.9077512042129,605.66,472.41,0.2595,650.0,-220.0
571,RegionF,0.0,220.0,303.745899576709,64.124100423291,0.0,0.0,0.0,834.1844056021064,605.41,472.22,0.2646,587.87,-220.0
572,RegionF,0.0,220.0,303.364899576709,16.825100423291076,0.0,0.0,0.0,850.0,605.15,472.02,0.2698,540.19,-220.0
573,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,65.76100042329097,779.2892468566764,604.88,471.81,0.2745,510.22,-220.0
574,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,82.76280042329103,690.2969883370087,375.27,292.71,0.2786,500.0,-220.0
575,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,118.85969999999998,562.4908593047506,375.1,292.58,0.2817,510.22,-220.0
576,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,150.66250042329096,400.48817067755607,270.77,211.2,0.2835,540.19,-220.0
577,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,103.75720000000001,288.92128895712597,270.64,211.1,0.2839,587.87,-220.0
578,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,132.660799576709,146.27526790690123,270.51,211.0,0.2829,650.0,-220.0
579,RegionF,0.0,184.4171991534181,537.9328008465819,0.0,0.0,0.0,56.98599915341815,85.0,270.37,210.89,0.2806,722.35,-184.4171991534181
580,RegionF,0.0,199.25189957670898,600.748100423291,0.0,0.0,0.0,-0.0,85.0,270.24,210.79,0.277,800.0,-199.25189957670898
581,RegionF,0.0,220.0,573.8749,0.0,0.0,83.77509999999995,0.0,85.0,270.1,210.68,0.2724,877.65,-220.0
582,RegionF,0.0,220.0,585.444600423291,0.0,0.0,144.55539957670896,0.0,85.0,269.96,210.57,0.2671,950.0,-220.0
583,RegionF,0.0,220.0,569.023499576709,0.0,0.0,223.10650042329098,0.0,85.0,415.1,323.78,0.2615,1012.13,-220.0
584,RegionF,0.0,220.0,588.162400423291,0.0,0.0,251.6475995767089,0.0,85.0,414.88,323.61,0.2558,1059.81,-220.0
585,RegionF,0.0,220.0,588.8482,-0.0,0.0,280.93179999999995,0.0,85.0,414.66,323.43,0.2505,1089.78,-220.0
586,RegionF,0.0,220.0,505.49809957670897,0.0,0.0,374.5019004232911,0.0,85.0,414.44,323.26,0.2459,1100.0,-220.0
587,RegionF,0.0,220.0,471.8177,0.0,0.0,397.9622999999999,0.0,85.0,414.22,323.09,0.2423,1089.78,-220.0
588,RegionF,0.0,220.0,429.99913957670907,-0.0,0.0,409.81086042329093,0.0,85.0,413.99,322.91,0.2399,1059.81,-220.0
589,RegionF,0.0,220.0,415.32174957670895,-0.0,0.0,376.80825042329104,0.0,85.0,413.77,322.74,0.2389,1012.13,-220.0
590,RegionF,0.0,220.0,413.270700423291,0.0,0.0,316.7292995767091,0.0,85.0,413.55,322.57,0.2393,950.0,-220.0
591,RegionF,0.0,220.0,365.92764,65.12175748264916,0.0,226.6006025173508,0.0,146.2144520336902,413.32,322.39,0.2411,877.65,-220.0
592,RegionF,0.0,220.0,337.35899,242.64101,0.0,0.0,0.0,374.2970014336902,413.1,322.22,0.2441,800.0,-220.0
593,RegionF,0.0,220.0,282.994100423291,219.35589957670902,0.0,0.0,0.0,580.4915470357967,598.68,466.97,0.2481,722.35,-220.0
594,RegionF,0.0,220.0,316.2935,113.7065,0.0,0.0,0.0,687.3756570357966,598.36,466.72,0.2529,650.0,-220.0
595,RegionF,0.0,220.0,279.8064,88.06360000000001,0.0,0.0,0.0,770.1554410357966,598.05,466.48,0.258,587.87,-220.0
596,RegionF,0.0,220.0,315.0997,5.09030000000007,0.0,0.0,0.0,774.9403230357966,597.73,466.23,0.2631,540.19,-220.0
597,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,34.49360042329096,737.8504301075268,597.43,466.0,0.2678,510.22,-220.0
598,RegionF,0.0,220.0,280.0,0.0,0.0,0.0,104.12419999999997,625.8889247311828,370.63,289.09,0.2719,500.0,-220.0
599,RegionF,0.0,220.0,290.22,0.0,0.0,0.0,150.114399576709,464.47559185300105,370.44,288.94,0.2749,510.22,-220.0
600,RegionF,0.0,220.0,320.19000000000005,0.0,0.0,0.0,133.78420042329094,320.62161290322587,267.41,208.58,0.2767,540.19,-220.0
601,RegionF,0.0,220.0,367.87,0.0,0.0,0.0,112.799599576709,199.3317208852592,267.28,208.48,0.2772,587.87,-220.0
602,RegionF,0.0,220.0,430.0,0.0,0.0,0.0,58.96270000000004,135.9309681970871,267.15,208.38,0.2762,650.0,-220.0
603,RegionF,0.0,220.0,502.35,0.0,0.0,0.0,33.0566,100.38623701429142,267.02,208.28,0.2739,722.35,-220.0
604,RegionF,0.0,220.0,580.0,0.0,0.0,0.0,14.309200423291031,85.0,266.9,208.18,0.2703,800.0,-220.0
605,RegionF,0.0,220.0,591.451700423291,-0.0,0.0,66.19829957670902,0.0,85.0,266.78,208.09,0.2658,877.65,-220.0
606,RegionF,0.0,220.0,596.188800423291,0.0,0.0,133.811199576709,0.0,85.0,266.67,208.0,0.2605,950.0,-220.0
607,RegionF,0.0,220.0,612.5718,-0.0,0.0,179.55819999999994,0.0,85.0,410.08,319.86,0.2549,1012.13,-220.0
608,RegionF,0.0,220.0,579.882,-0.0,0.0,259.928,0.0,85.0,409.92,319.74,0.2493,1059.81,-220.0
609,RegionF,0.0,220.0,546.836600423291,0.0,0.0,322.943399576709,0.0,85.0,409.75,319.61,0.2441,1089.78,-220.0
610,RegionF,0.0,220.0,530.1234000000001,-0.0,0.0,349.87659999999994,0.0,85.0,409.6,319.49,0.2396,1100.0,-220.0
611,RegionF,0.0,220.0,498.424200423291,-0.0,0.0,371.35579957670893,0.0,85.0,409.45,319.37,0.2361,1089.78,-220.0
612,RegionF,0.0,220.0,429.0314000000001,-0.0,0.0,410.77859999999987,0.0,85.0,409.3,319.25,0.2338,1059.81,-220.0
613,RegionF,0.0,220.0,437.29783000000003,-0.0,0.0,354.8321699999999,0.0,85.0,409.16,319.14,0.2329,1012.13,-220.0
