Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridPurchase_MW,Curtailment_MW,Cost_CNY,CarbonEmission_tCO2
2040,RegionA,525.3166666666664,0.8338359788359784,78.98866666666666,322.838,401.8266666666667,542.4660000000001,540.19,540.19,2.2760000000000673,0.0,1047.506240000031,1.5533700000000459
2040,RegionB,400.1000000000049,0.6839316239316323,59.220333333334054,330.702,389.92233333333405,526.395150000001,540.19,526.395150000001,0.0,13.794849999999087,0.0,0.0
2040,RegionC,451.23333333333767,0.8356172839506253,69.88533333333402,306.431667,376.317000333334,519.3174604600009,540.19,519.3174604600009,0.0,20.87253953999914,0.0,0.0
2040,RegionD,1325.0499999999975,0.90016983695652,205.6699999999996,209.487,415.1569999999996,531.4009599999995,540.19,531.4009599999995,0.0,8.789040000000568,0.0,0.0
2040,RegionE,811.7666666666644,0.8021409749670597,111.41466666666665,247.337667,358.7523336666667,448.4404170833334,540.19,448.4404170833334,0.0,91.74958291666667,0.0,0.0
2040,RegionF,844.5500000000052,0.874275362318846,129.29900000000075,280.506,409.80500000000075,520.4523500000009,540.19,520.4523500000009,0.0,19.73764999999912,0.0,0.0
2041,RegionA,402.2333333333263,0.6384656084655973,59.60033333333222,340.009,399.60933333333224,539.4725999999986,587.87,539.4725999999986,0.0,48.397400000001426,0.0,0.0
2041,RegionB,134.35000000000764,0.2296581196581327,18.994000000000987,390.956,409.950000000001,553.4325000000014,587.87,553.4325000000014,0.0,34.437499999998636,0.0,0.0
2041,RegionC,405.0499999999922,0.7500925925925782,62.14399999999875,318.269333,380.4133329999988,524.9703995399983,587.87,524.9703995399983,0.0,62.89960046000169,0.0,0.0
2041,RegionD,1167.4166666666695,0.793081974637683,181.62666666666715,220.446,402.07266666666715,514.653013333334,587.87,514.653013333334,0.0,73.216986666666,0.0,0.0
2041,RegionE,713.6499999999987,0.7051877470355719,100.10499999999986,292.316,392.4209999999998,490.5262499999998,587.87,490.5262499999998,0.0,97.34375000000023,0.0,0.0
2041,RegionF,707.6666666666654,0.7325741890959269,108.7236666666666,272.852,381.57566666666656,484.60109666666654,587.87,484.60109666666654,0.0,103.26890333333347,0.0,0.0
2042,RegionA,277.0833333333346,0.4398148148148169,41.736000000000224,360.962,402.6980000000002,543.6423000000003,650.0,543.6423000000003,0.0,106.35769999999968,0.0,0.0
2042,RegionB,85.0,0.1452991452991453,12.340000000000002,391.786667,404.126667,545.57100045,650.0,545.57100045,0.0,104.42899954999996,0.0,0.0
2042,RegionC,291.4000000000042,0.5396296296296373,44.08400000000061,327.91,371.99400000000065,513.3517200000009,650.0,513.3517200000009,0.0,136.6482799999991,0.0,0.0
2042,RegionD,798.0666666666746,0.5421648550724691,122.85166666666784,280.342,403.1936666666678,516.0878933333348,650.0,516.0878933333348,0.0,133.91210666666518,0.0,0.0
2042,RegionE,628.6666666666667,0.6212121212121213,88.8186666666667,381.746,470.56466666666665,588.2058333333333,650.0,588.2058333333333,0.0,61.79416666666668,0.0,0.0
2042,RegionF,539.950000000005,0.5589544513457609,82.30300000000082,328.924667,411.2276670000008,522.259137090001,650.0,522.259137090001,0.0,127.74086290999901,0.0,0.0
2043,RegionA,141.11666666666906,0.2239947089947128,20.844666666666942,371.241,392.08566666666695,529.3156500000005,722.35,529.3156500000005,0.0,193.03434999999956,0.0,0.0
2043,RegionB,59.699999999993,0.10205128205127008,6.917333333332209,389.933333,396.85066633333224,535.7483995499986,722.35,535.7483995499986,0.0,186.60160045000146,0.0,0.0
2043,RegionC,283.8166666666664,0.5255864197530858,43.753333333333245,350.643,394.39633333333325,544.2669399999999,722.35,544.2669399999999,0.0,178.08306000000016,0.0,0.0
2043,RegionD,543.8166666666655,0.3694406702898543,84.5116666666665,329.367333,413.87899966666646,529.7651195733331,722.35,529.7651195733331,0.0,192.58488042666693,0.0,0.0
2043,RegionE,426.4000000000185,0.42134387351780483,60.50000000000294,415.446,475.946000000003,594.9325000000038,722.35,594.9325000000038,0.0,127.41749999999627,0.0,0.0
2043,RegionF,328.2833333333367,0.33983781918564876,49.20733333333374,342.806,392.0133333333337,497.8569333333338,722.35,497.8569333333338,0.0,224.4930666666662,0.0,0.0
2044,RegionA,24.866666666667243,0.039470899470900385,1.9893333333333794,380.803,382.7923333333334,516.7696500000001,800.0,516.7696500000001,0.0,283.23034999999993,0.0,0.0
2044,RegionB,35.63333333333412,0.06091168091168226,2.967666666666746,390.26,393.2276666666667,530.8573500000001,800.0,530.8573500000001,0.0,269.1426499999999,0.0,0.0
2044,RegionC,237.71666666666624,0.44021604938271525,33.55333333333325,364.950333,398.50366633333323,549.9350595399998,800.0,549.9350595399998,0.0,250.06494046000023,0.0,0.0
2044,RegionD,256.08333333333076,0.1739696557970997,40.35133333333296,366.658667,407.0100003333329,520.9728004266661,800.0,520.9728004266661,0.0,279.02719957333386,0.0,0.0
2044,RegionE,77.6666666666747,0.07674571805007381,10.041666666667993,435.143667,445.185333666668,556.481667083335,800.0,556.481667083335,0.0,243.51833291666503,0.0,0.0
2044,RegionF,65.7166666666667,0.06802967563837133,8.97966666666664,397.15,406.1296666666666,515.7846766666665,800.0,515.7846766666665,0.0,284.21532333333346,0.0,0.0
2045,RegionA,20.90000000000032,0.03317460317460368,1.6720000000000255,386.494333,388.166333,524.0245495500001,877.65,524.0245495500001,0.0,353.6254504499999,0.0,0.0
2045,RegionB,32.0,0.0547008547008547,2.56,370.298667,372.858667,503.35920045000006,877.65,503.35920045000006,0.0,374.2907995499999,0.0,0.0
2045,RegionC,156.38333333333253,0.2895987654320973,22.519666666666584,378.46,400.97966666666656,553.3519399999998,877.65,553.3519399999998,0.0,324.2980600000002,0.0,0.0
2045,RegionD,64.85000000000628,0.04405570652174339,10.341333333334335,386.425333,396.76666633333434,507.861332906668,877.65,507.861332906668,0.0,369.788667093332,0.0,0.0
2045,RegionE,6.433333333334758,0.006357048748354504,0.6433333333334759,445.584667,446.2280003333335,557.7850004166669,877.65,557.7850004166669,0.0,319.8649995833331,0.0,0.0
2045,RegionF,11.483333333331984,0.011887508626637665,1.1083333333331984,443.177333,444.28566633333315,564.2427962433331,877.65,564.2427962433331,0.0,313.40720375666683,0.0,0.0
2046,RegionA,52.29999999999973,0.08301587301587258,4.403999999999979,391.142333,395.546333,533.98754955,950.0,533.98754955,0.0,416.01245044999996,0.0,0.0
2046,RegionB,53.41666666666674,0.09131054131054143,4.27333333333334,334.071667,338.3450003333333,456.76575045,950.0,456.76575045,0.0,493.23424955,0.0,0.0
2046,RegionC,81.95000000000618,0.15175925925927072,10.44700000000093,379.265333,389.7123330000009,537.8030195400012,950.0,537.8030195400012,0.0,412.1969804599988,0.0,0.0
2046,RegionD,42.0,0.028532608695652172,4.2,391.904667,396.104667,507.01397376,950.0,507.01397376,0.0,442.98602624,0.0,0.0
2046,RegionE,25.400000000005775,0.02509881422925472,4.064000000000924,428.590667,432.6546670000009,540.8183337500011,950.0,540.8183337500011,0.0,409.1816662499989,0.0,0.0
2046,RegionF,16.0,0.016563146997929608,1.56,403.062667,404.622667,513.87078709,950.0,513.87078709,0.0,436.12921291,0.0,0.0
2047,RegionA,81.13333333333321,0.12878306878306858,7.1706666666666585,392.272667,399.44333366666666,539.24850045,1012.13,539.24850045,0.0,472.88149954999994,0.0,0.0
2047,RegionB,176.08333333333462,0.3009971509971532,24.08666666666677,337.398667,361.48533366666675,488.00520045000013,1012.13,488.00520045000013,0.0,524.1247995499998,0.0,0.0
2047,RegionC,165.53333333333467,0.30654320987654565,25.133333333333468,378.691333,403.8246663333334,557.2780395400001,1012.13,557.2780395400001,0.0,454.8519604599999,0.0,0.0
2047,RegionD,50.0,0.033967391304347824,4.84,369.545667,374.38566699999996,479.21365375999994,1012.13,479.21365375999994,0.0,532.91634624,0.0,0.0
2047,RegionE,18.549999999999955,0.018330039525691656,1.8239999999999965,432.072667,433.89666700000004,542.3708337500001,1012.13,542.3708337500001,0.0,469.7591662499999,0.0,0.0
2047,RegionF,32.0,0.033126293995859216,3.16,432.04,435.20000000000005,552.7040000000001,1012.13,552.7040000000001,0.0,459.42599999999993,0.0,0.0
2048,RegionA,94.49999999999909,0.14999999999999855,8.47999999999993,389.556667,398.0366669999999,537.3495004499999,1059.81,537.3495004499999,0.0,522.46049955,0.0,0.0
2048,RegionB,129.23333333335995,0.22091168091172642,18.005333333337585,321.633,339.6383333333376,458.51175000000575,1059.81,458.51175000000575,0.0,601.2982499999941,0.0,0.0
2048,RegionC,152.96666666666943,0.2832716049382767,23.876666666666942,380.82,404.69666666666694,558.4814000000003,1059.81,558.4814000000003,0.0,501.3285999999996,0.0,0.0
2048,RegionD,40.33333333333485,0.02740036231884161,3.95266666666681,375.581667,379.5343336666668,485.8039470933335,1059.81,485.8039470933335,0.0,574.0060529066665,0.0,0.0
2048,RegionE,17.0,0.016798418972332016,1.7000000000000002,411.241333,412.941333,516.1766662499999,1059.81,516.1766662499999,0.0,543.63333375,0.0,0.0
2048,RegionF,46.0,0.047619047619047616,4.48,344.224,348.704,442.85408,1059.81,442.85408,0.0,616.9559199999999,0.0,0.0
2049,RegionA,184.13333333333412,0.2922751322751335,20.270666666666727,388.954333,409.22499966666675,552.4537495500001,1089.78,552.4537495500001,0.0,537.3262504499999,0.0,0.0
2049,RegionB,261.3333333333344,0.44672364672364856,40.34666666666675,348.017333,388.36399966666676,524.2913995500002,1089.78,524.2913995500002,0.0,565.4886004499998,0.0,0.0
2049,RegionC,149.80000000000155,0.27740740740741027,23.203000000000245,381.388667,404.59166700000026,558.3365004600004,1089.78,558.3365004600004,0.0,531.4434995399996,0.0,0.0
2049,RegionD,36.416666666669244,0.024739583333335084,3.6216666666669246,334.696667,338.3183336666669,433.04746709333364,1089.78,433.04746709333364,0.0,656.7325329066664,0.0,0.0
2049,RegionE,16.366666666667697,0.016172595520422627,1.6366666666667697,371.802,373.4386666666668,466.7983333333335,1089.78,466.7983333333335,0.0,622.9816666666665,0.0,0.0
2049,RegionF,46.0,0.047619047619047616,4.48,362.472,366.952,466.02904,1089.78,466.02904,0.0,623.75096,0.0,0.0
2050,RegionA,249.93333333333248,0.39671957671957536,26.294666666666586,367.23,393.5246666666666,531.2583,1100.0,531.2583,0.0,568.7417,0.0,0.0
2050,RegionB,283.0,0.48376068376068376,42.400000000000006,352.228333,394.628333,532.7482495500001,1100.0,532.7482495500001,0.0,567.2517504499999,0.0,0.0
2050,RegionC,148.8499999999999,0.275648148148148,22.427999999999994,382.510667,404.938667,558.81536046,1100.0,558.81536046,0.0,541.18463954,0.0,0.0
2050,RegionD,86.91666666664469,0.05904664855070971,12.873333333329828,335.866667,348.7400003333298,446.38720042666216,1100.0,446.38720042666216,0.0,653.6127995733378,0.0,0.0
2050,RegionE,21.0,0.020750988142292492,1.96,349.298,351.258,439.0725,1100.0,439.0725,0.0,660.9275,0.0,0.0
2050,RegionF,33.93333333333521,0.03512767425811099,3.381333333333533,362.585333,365.96666633333354,464.7776662433336,1100.0,464.7776662433336,0.0,635.2223337566663,0.0,0.0
2051,RegionA,274.1499999999983,0.4351587301587274,29.856999999999793,356.570333,386.4273329999998,521.6768995499998,1089.78,521.6768995499998,0.0,568.1031004500002,0.0,0.0
2051,RegionB,290.0500000000061,0.49581196581197623,42.940000000000914,320.214667,363.1546670000009,490.2588004500013,1089.78,490.2588004500013,0.0,599.5211995499988,0.0,0.0
2051,RegionC,138.83333333333667,0.2570987654321049,21.443333333333666,379.208333,400.65166633333365,552.8992995400004,1089.78,552.8992995400004,0.0,536.8807004599996,0.0,0.0
2051,RegionD,76.69999999999891,0.052105978260868824,10.309999999999892,281.308,291.6179999999999,373.27103999999986,1089.78,373.27103999999986,0.0,716.5089600000001,0.0,0.0
2051,RegionE,21.0,0.020750988142292492,1.96,352.09,354.04999999999995,442.56249999999994,1089.78,442.56249999999994,0.0,647.2175,0.0,0.0
2051,RegionF,85.0,0.08799171842650104,12.16,319.33,331.49,420.9923,1089.78,420.9923,0.0,668.7877,0.0,0.0
2052,RegionA,417.6000000000017,0.6628571428571456,51.36166666666681,339.236667,390.5983336666668,527.3077504500002,1059.81,527.3077504500002,0.0,532.5022495499998,0.0,0.0
2052,RegionB,460.266666666681,0.7867806267806512,68.73466666666893,316.96,385.6946666666689,520.6878000000031,1059.81,520.6878000000031,0.0,539.1221999999968,0.0,0.0
2052,RegionC,533.3999999999924,0.9877777777777637,85.34399999999877,317.776667,403.1206669999988,556.3065204599983,1059.81,556.3065204599983,0.0,503.50347954000165,0.0,0.0
2052,RegionD,83.0,0.05638586956521739,10.94,252.799333,263.739333,337.58634624,1059.81,337.58634624,0.0,722.2236537599999,0.0,0.0
2052,RegionE,24.516666666666424,0.024225955204215836,2.3116666666666426,284.202667,286.5143336666667,358.1429170833334,1059.81,358.1429170833334,0.0,701.6670829166666,0.0,0.0
2052,RegionF,77.80000000001428,0.08053830227744749,11.554000000002361,300.180667,311.7346670000024,395.90302709000304,1059.81,395.90302709000304,0.0,663.906972909997,0.0,0.0
2053,RegionA,445.75000000001046,0.7075396825396991,55.89633333333459,297.822,353.7183333333346,477.51975000000175,1012.13,477.51975000000175,0.0,534.6102499999982,0.0,0.0
2053,RegionB,456.2666666666619,0.7799430199430117,68.3226666666662,290.396333,358.7189996666662,484.2706495499994,1012.13,484.2706495499994,0.0,527.8593504500006,0.0,0.0
2053,RegionC,540.0,1.0,85.98,311.718333,397.698333,548.8236995399999,1012.13,548.8236995399999,0.0,463.3063004600001,0.0,0.0
2053,RegionD,80.30000000000246,0.054551630434784275,10.862000000000398,252.565,263.4270000000004,337.18656000000055,1012.13,337.18656000000055,0.0,674.9434399999994,0.0,0.0
2053,RegionE,22.049999999999727,0.021788537549406847,2.0439999999999783,258.106333,260.150333,325.18791625,1012.13,325.18791625,0.0,686.9420837499999,0.0,0.0
2053,RegionF,72.86666666669043,0.07543133195309569,10.820666666670496,297.634333,308.4549996666705,391.7378495766716,1012.13,391.7378495766716,0.0,620.3921504233284,0.0,0.0
2054,RegionA,490.10000000000036,0.7779365079365085,63.68233333333335,279.166,342.84833333333336,462.8452500000001,950.0,462.8452500000001,0.0,487.1547499999999,0.0,0.0
2054,RegionB,485.0,0.8290598290598291,74.38,292.146,366.526,494.81010000000003,950.0,494.81010000000003,0.0,455.18989999999997,0.0,0.0
2054,RegionC,540.0,1.0,85.98,291.068667,377.048667,520.32716046,950.0,520.32716046,0.0,429.67283954000004,0.0,0.0
2054,RegionD,101.33333333333394,0.06884057971014534,13.873333333333433,233.043333,246.9166663333334,316.05333290666675,950.0,316.05333290666675,0.0,633.9466670933332,0.0,0.0
2054,RegionE,25.0,0.024703557312252964,2.2800000000000002,259.757,262.037,327.54625,950.0,327.54625,0.0,622.45375,0.0,0.0
2054,RegionF,55.5,0.05745341614906832,7.590000000000001,285.542667,293.13266699999997,372.27848708999994,950.0,372.27848708999994,0.0,577.72151291,0.0,0.0
2055,RegionA,581.5333333333256,0.9230687830687707,80.92266666666562,281.769333,362.69199966666565,489.63419954999864,877.65,489.63419954999864,0.0,388.01580045000134,0.0,0.0
2055,RegionB,566.5333333333297,0.9684330484330421,84.72533333333276,265.561,350.2863333333327,472.8865499999992,877.65,472.8865499999992,0.0,404.7634500000008,0.0,0.0
2055,RegionC,507.0500000000088,0.9389814814814978,80.65600000000141,239.542667,320.1986670000014,441.8741604600019,877.65,441.8741604600019,0.0,435.77583953999806,0.0,0.0
2055,RegionD,226.95000000000618,0.15417798913043898,33.22700000000103,144.096,177.32300000000103,226.97344000000132,877.65,226.97344000000132,0.0,650.6765599999986,0.0,0.0
2055,RegionE,25.0,0.024703557312252964,2.2800000000000002,216.143667,218.423667,273.02958375,877.65,273.02958375,0.0,604.6204162500001,0.0,0.0
2055,RegionF,83.0,0.08592132505175984,12.14,229.364333,241.50433299999997,306.71050290999995,877.65,306.71050290999995,0.0,570.93949709,0.0,0.0
2056,RegionA,573.3333333333344,0.9100529100529118,79.41400000000012,234.192667,313.60666700000013,423.3690004500002,800.0,423.3690004500002,0.0,376.6309995499998,0.0,0.0
2056,RegionB,578.7166666666517,0.9892592592592336,84.96566666666452,230.413333,315.3789996666645,425.7616495499971,800.0,425.7616495499971,0.0,374.2383504500029,0.0,0.0
2056,RegionC,535.3666666666886,0.9914197530864604,85.07066666667022,230.950333,316.0209996666702,436.10897954000484,800.0,436.10897954000484,0.0,363.89102045999516,0.0,0.0
2056,RegionD,365.4499999999816,0.24826766304346579,55.651999999997074,101.611667,157.26366699999707,201.29749375999626,800.0,201.29749375999626,0.0,598.7025062400037,0.0,0.0
2056,RegionE,45.09999999999991,0.04456521739130426,5.656000000000004,189.750667,195.406667,244.25833375,800.0,244.25833375,0.0,555.74166625,0.0,0.0
2056,RegionF,85.0,0.08799171842650104,12.3,209.031,221.33100000000002,281.09037,800.0,281.09037,0.0,518.90963,0.0,0.0
2057,RegionA,625.8166666666575,0.9933597883597738,85.82933333333156,206.49,292.31933333333154,394.6310999999976,722.35,394.6310999999976,0.0,327.7189000000024,0.0,0.0
2057,RegionB,584.9333333333234,0.9998860398860229,87.68033333333189,194.252,281.9323333333319,380.6086499999981,722.35,380.6086499999981,0.0,341.74135000000194,0.0,0.0
2057,RegionC,523.6333333333205,0.9696913580246675,82.56133333333126,201.0,283.5613333333313,391.31463999999715,722.35,391.31463999999715,0.0,331.03536000000287,0.0,0.0
2057,RegionD,679.6500000000242,0.46171875000001644,106.41600000000382,73.212,179.62800000000382,229.9238400000049,722.35,229.9238400000049,0.0,492.4261599999951,0.0,0.0
2057,RegionE,60.0,0.05928853754940711,7.140000000000001,150.2,157.33999999999997,196.67499999999995,722.35,196.67499999999995,0.0,525.6750000000001,0.0,0.0
2057,RegionF,169.93333333333476,0.17591442374051217,23.57400000000026,174.126667,197.70066700000027,251.07984709000033,722.35,251.07984709000033,0.0,471.2701529099997,0.0,0.0
2058,RegionA,628.8333333333376,0.9981481481481549,90.68700000000037,263.155333,353.84233300000034,477.68714955000047,650.0,477.68714955000047,0.0,172.31285044999953,0.0,0.0
2058,RegionB,565.983333333314,0.9674928774928445,83.89333333333056,243.49,327.3833333333306,441.96749999999633,650.0,441.96749999999633,0.0,208.03250000000367,0.0,0.0
2058,RegionC,538.5,0.9972222222222222,83.89999999999999,198.726667,282.626667,390.02480046,650.0,390.02480046,0.0,259.97519954,0.0,0.0
2058,RegionD,716.2000000000207,0.48654891304349235,112.99400000000321,85.586667,198.58066700000322,254.18325376000413,650.0,254.18325376000413,0.0,395.81674623999584,0.0,0.0
2058,RegionE,84.54999999998927,0.08354743083002893,9.979999999998146,137.350667,147.33066699999813,184.16333374999766,650.0,184.16333374999766,0.0,465.83666625000234,0.0,0.0
2058,RegionF,154.8166666666616,0.16026570048308655,21.262666666665883,182.225333,203.4879996666659,258.4297595766657,650.0,258.4297595766657,0.0,391.5702404233343,0.0,0.0
2059,RegionA,620.0499999999952,0.9842063492063415,90.05866666666576,239.573333,329.63199966666576,445.0031995499988,587.87,445.0031995499988,0.0,142.86680045000122,0.0,0.0
2059,RegionB,584.1666666666692,0.998575498575503,89.4693333333336,183.222333,272.6916663333336,368.1337495500004,587.87,368.1337495500004,0.0,219.7362504499996,0.0,0.0
2059,RegionC,538.6833333333325,0.9975617283950602,84.41333333333324,192.319333,276.7326663333332,381.8910795399998,587.87,381.8910795399998,0.0,205.9789204600002,0.0,0.0
2059,RegionD,852.8500000000076,0.579381793478266,131.90600000000123,113.219,245.12500000000122,313.7600000000016,587.87,313.7600000000016,0.0,274.1099999999984,0.0,0.0
2059,RegionE,85.33333333334076,0.0843214756258308,8.810666666667823,149.410667,158.22133366666782,197.77666708333476,587.87,197.77666708333476,0.0,390.09333291666525,0.0,0.0
2059,RegionF,229.0,0.2370600414078675,31.480000000000004,203.966,235.44600000000003,299.01642000000004,587.87,299.01642000000004,0.0,288.85357999999997,0.0,0.0
2060,RegionA,629.6166666666895,0.9993915343915707,93.19100000000331,227.983333,321.1743330000033,433.5853495500045,540.19,433.5853495500045,0.0,106.60465044999557,0.0,0.0
2060,RegionB,569.7333333333327,0.9739031339031328,88.31199999999998,224.945333,313.257333,422.89739955000005,540.19,422.89739955000005,0.0,117.29260045000001,0.0,0.0
2060,RegionC,539.7333333333681,0.9995061728395707,83.65866666667222,191.538,275.19666666667223,379.77140000000765,540.19,379.77140000000765,0.0,160.4185999999924,0.0,0.0
2060,RegionD,1093.4166666666802,0.7428102355072556,170.11600000000206,104.632667,274.74866700000206,351.67829376000265,540.19,351.67829376000265,0.0,188.5117062399974,0.0,0.0
2060,RegionE,126.7333333333363,0.1252305665349173,15.17333333333363,184.638,199.81133333333364,249.76416666666705,540.19,249.76416666666705,0.0,290.425833333333,0.0,0.0
2060,RegionF,334.7000000000048,0.346480331262945,48.39200000000078,182.396333,230.78833300000076,293.10118291000094,540.19,293.10118291000094,0.0,247.0888170899991,0.0,0.0
2061,RegionA,578.36666666665,0.9180423280423016,86.49266666666358,256.178,342.6706666666636,462.6053999999959,510.22,462.6053999999959,0.0,47.614600000004145,0.0,0.0
2061,RegionB,584.9500000000012,0.9999145299145319,89.3910000000002,254.96,344.3510000000002,464.87385000000035,510.22,464.87385000000035,0.0,45.34614999999968,0.0,0.0
2061,RegionC,536.3000000000084,0.9931481481481637,83.0766666666678,240.643667,323.7203336666678,446.7340604600015,510.22,446.7340604600015,0.0,63.485939539998526,0.0,0.0
2061,RegionD,1226.3333333333458,0.8331068840579795,187.1293333333353,181.306333,368.4356663333353,471.59765290666917,510.22,471.59765290666917,0.0,38.62234709333086,0.0,0.0
2061,RegionE,176.6500000000051,0.1745553359683845,19.922000000000715,199.740667,219.6626670000007,274.57833375000087,510.22,274.57833375000087,0.0,235.64166624999916,0.0,0.0
2061,RegionF,354.53333333333967,0.3670117322291301,50.07833333333427,174.385333,224.4636663333343,285.06885624333455,510.22,285.06885624333455,0.0,225.15114375666548,0.0,0.0
2062,RegionA,567.8499999999985,0.901349206349204,86.01633333333332,281.024,367.0403333333333,495.50445,500.0,495.50445,0.0,4.49554999999998,0.0,0.0
2062,RegionB,551.7833333333374,0.9432193732193802,79.92433333333402,267.852,347.776333333334,469.4980500000009,500.0,469.4980500000009,0.0,30.501949999999113,0.0,0.0
2062,RegionC,537.3833333333764,0.9951543209877342,83.13266666667386,269.967,353.09966666667384,487.2775400000099,500.0,487.2775400000099,0.0,12.722459999990122,0.0,0.0
2062,RegionD,1241.0833333333653,0.8431272644927753,186.81733333333824,199.287667,386.10500033333824,494.21440042667297,500.0,494.21440042667297,0.0,5.785599573327033,0.0,0.0
2062,RegionE,221.6499999999969,0.21902173913043171,24.62499999999991,263.497667,288.12266699999986,360.15333374999983,500.0,360.15333374999983,0.0,139.84666625000017,0.0,0.0
2062,RegionF,714.7500000000018,0.7399068322981386,108.669,195.995333,304.664333,386.92370291000003,500.0,386.92370291000003,0.0,113.07629708999997,0.0,0.0
2063,RegionA,629.3000000000175,0.9988888888889166,94.83200000000281,268.816667,363.6486670000028,490.9257004500038,510.22,490.9257004500038,0.0,19.294299549996254,0.0,0.0
2063,RegionB,584.8333333333157,0.9997150997150697,88.24933333333058,283.839,372.0883333333306,502.3192499999963,510.22,502.3192499999963,0.0,7.900750000003711,0.0,0.0
2063,RegionC,448.6833333333466,0.8308950617284196,68.08266666666884,305.054667,373.13733366666884,514.929520460003,510.22,510.22,4.709520460002977,0.0,2804.9432907731734,2.845963213979799
2063,RegionD,1426.01666666669,0.968761322463784,213.04466666667022,168.847,381.89166666667023,488.8213333333379,510.22,488.8213333333379,0.0,21.39866666666211,0.0,0.0
2063,RegionE,965.9333333333275,0.9544795783926161,138.4733333333328,257.63,396.1033333333328,495.129166666666,510.22,495.129166666666,0.0,15.090833333334047,0.0,0.0
2063,RegionF,932.1500000000178,0.9649585921325237,142.28100000000305,241.485333,383.76633300000304,487.3832429100039,510.22,487.3832429100039,0.0,22.836757089996127,0.0,0.0
2064,RegionA,539.6166666666691,0.8565343915343954,80.58000000000041,308.312667,388.8926670000004,525.0051004500006,540.19,525.0051004500006,0.0,15.1848995499995,0.0,0.0
2064,RegionB,326.25000000003183,0.5576923076923621,48.18200000000517,351.982,400.1640000000052,540.2214000000071,540.19,540.19,0.03140000000701093,0.0,13.908944003105562,0.020152520004499616
2064,RegionC,400.2166666666685,0.7411419753086455,60.27733333333348,308.66,368.9373333333335,509.1335200000002,540.19,509.1335200000002,0.0,31.05647999999985,0.0,0.0
2064,RegionD,1208.0333333333624,0.8206748188405995,180.276333333338,249.935333,430.21166633333803,550.6709329066726,540.19,540.19,10.480932906672592,0.0,2893.2615288869692,4.870489521730754
2064,RegionE,861.5666666666602,0.8513504611330635,125.59266666666568,282.204,407.7966666666657,509.74583333333214,540.19,509.74583333333214,0.0,30.44416666666791,0.0,0.0
2064,RegionF,640.3166666666557,0.6628536922015069,96.97466666666485,282.729,379.70366666666484,482.22365666666434,540.19,482.22365666666434,0.0,57.966343333335715,0.0,0.0
2065,RegionA,379.1833333333075,0.6018783068782658,56.358333333329306,363.025333,419.3836663333293,566.1679495499945,587.87,566.1679495499945,0.0,21.70205045000546,0.0,0.0
2065,RegionB,252.50000000001955,0.43162393162396506,37.68800000000291,361.269333,398.9573330000029,538.592399550004,587.87,538.592399550004,0.0,49.277600449996044,0.0,0.0
2065,RegionC,305.40000000000146,0.5655555555555583,45.402666666666875,355.352,400.7546666666668,553.0414400000002,587.87,553.0414400000002,0.0,34.82855999999981,0.0,0.0
2065,RegionD,1072.3166666666484,0.7284759963767992,160.9936666666635,307.078667,468.0723336666635,599.1325870933293,587.87,587.87,11.26258709332933,0.0,3108.811915371695,5.246113068072802
2065,RegionE,700.8833333333473,0.6925724637681298,102.8443333333354,316.425667,419.27000033333536,524.0875004166692,587.87,524.0875004166692,0.0,63.78249958333083,0.0,0.0
2065,RegionF,522.6666666666597,0.5410628019323599,79.47066666666558,289.455667,368.9263336666656,468.5364437566653,587.87,468.5364437566653,0.0,119.33355624333473,0.0,0.0
2066,RegionA,265.400000000006,0.4212698412698508,38.72400000000097,369.296667,408.02066700000097,550.8279004500014,650.0,550.8279004500014,0.0,99.17209954999862,0.0,0.0
2066,RegionB,166.74999999999636,0.2850427350427288,25.323333333332556,347.383333,372.7066663333326,503.153999549999,650.0,503.153999549999,0.0,146.846000450001,0.0,0.0
2066,RegionC,137.28333333333376,0.2542283950617292,17.62133333333346,382.406667,400.02800033333347,552.0386404600001,650.0,552.0386404600001,0.0,97.96135953999988,0.0,0.0
2066,RegionD,755.8000000000461,0.5134510869565531,113.6590000000073,286.420667,400.07966700000725,512.1019737600093,650.0,512.1019737600093,0.0,137.8980262399907,0.0,0.0
2066,RegionE,460.9666666666494,0.4555006587615113,68.38266666666364,289.328667,357.7113336666636,447.13916708332954,650.0,447.13916708332954,0.0,202.86083291667046,0.0,0.0
2066,RegionF,413.4166666666547,0.42796756383711665,62.44866666666479,340.683333,403.1319996666648,511.9776395766643,650.0,511.9776395766643,0.0,138.02236042333573,0.0,0.0
2067,RegionA,89.08333333334895,0.14140211640214118,10.361333333335862,364.076333,374.4376663333358,505.49084955000336,722.35,505.49084955000336,0.0,216.85915044999666,0.0,0.0
2067,RegionB,123.66666666666606,0.21139601139601036,18.966666666666605,356.280333,375.24699966666657,506.5834495499999,722.35,506.5834495499999,0.0,215.76655045000012,0.0,0.0
2067,RegionC,119.15000000000191,0.22064814814815167,15.432000000000155,383.88,399.3120000000001,551.0505600000001,722.35,551.0505600000001,0.0,171.2994399999999,0.0,0.0
2067,RegionD,334.35000000001037,0.22713994565218096,48.525000000001654,352.731,401.2560000000017,513.6076800000021,722.35,513.6076800000021,0.0,208.7423199999979,0.0,0.0
