Hour,Region,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,NetGridImport_MW,Curtailment_MW,SOC_MWh,Cost_CNY,CarbonEmission_tCO2
1838,RegionA,414.773999550045,950.0,414.773999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.226000449955,350.0,0.0,0.0
1838,RegionB,427.77315000000004,950.0,427.77315000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.22685,320.0,0.0,0.0
1838,RegionC,432.24773999999996,950.0,432.24773999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.75226,300.0,0.0,0.0
1838,RegionD,397.004800426624,950.0,397.004800426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,372.995199573376,900.0,-57938.4,0.0
1838,RegionE,387.91125,950.0,387.91125,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,342.08875,820.0,-62579.0,0.0
1838,RegionF,400.945349576709,950.0,400.945349576709,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,329.0546504232909,850.0,-65874.6,0.0
1839,RegionA,403.675649550045,877.65,403.675649550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.97435044995495,350.0,0.0,0.0
1839,RegionB,382.595399550045,877.65,382.595399550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.054600449955,320.0,0.0,0.0
1839,RegionC,379.500000459954,877.65,379.500000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.149999540046,300.0,0.0,0.0
1839,RegionD,340.344320426624,877.65,340.344320426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,357.305679573376,900.0,-57970.8,0.0
1839,RegionE,367.94125,877.65,367.94125,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,289.70874999999995,820.0,-62614.200000000004,0.0
1839,RegionF,374.57507000000004,877.65,374.57507000000004,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,283.07492999999994,850.0,-65909.79999999999,0.0
1840,RegionA,330.39900044995505,800.0,330.39900044995505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.60099955004495,350.0,0.0,0.0
1840,RegionB,347.88150044995507,800.0,347.88150044995507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.11849955004493,320.0,0.0,0.0
1840,RegionC,342.87479954004596,800.0,342.87479954004596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.12520045995404,300.0,0.0,0.0
1840,RegionD,351.782400426624,800.0,351.782400426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,268.217599573376,900.0,-58003.200000000004,0.0
1840,RegionE,317.93499958337503,800.0,317.93499958337503,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,262.06500041662497,820.0,-62649.399999999994,0.0
1840,RegionF,317.6143,800.0,317.6143,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,262.3857,850.0,-65947.2,0.0
1841,RegionA,292.80150044995503,722.35,292.80150044995503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.548499550045,350.0,0.0,0.0
1841,RegionB,318.46499955004504,722.35,318.46499955004504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.885000449955,320.0,0.0,0.0
1841,RegionC,318.87659999999994,722.35,318.87659999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.4734000000001,300.0,0.0,0.0
1841,RegionD,325.478399573376,722.35,325.478399573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,216.871600426624,900.0,-84153.59999999999,0.0
1841,RegionE,275.8875,722.35,275.8875,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,226.46250000000003,820.0,-90895.20000000001,0.0
1841,RegionF,274.7645,722.35,274.7645,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,227.58550000000002,850.0,-95678.0,0.0
1842,RegionA,329.548499550045,650.0,329.548499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.451500449955,350.0,0.0,0.0
1842,RegionB,327.820499550045,650.0,327.820499550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.179500449955,320.0,0.0,0.0
1842,RegionC,336.0576,650.0,336.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.9424,300.0,0.0,0.0
1842,RegionD,301.90080042662396,650.0,301.90080042662396,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,168.09919957337604,900.0,-84202.2,0.0
1842,RegionE,291.274999583375,650.0,291.274999583375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,138.725000416625,820.0,-90945.8,0.0
1842,RegionF,309.2831,650.0,309.2831,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,120.71690000000001,850.0,-95733.0,0.0
1843,RegionA,305.910000449955,587.87,305.910000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.959999550045,350.0,0.0,0.0
1843,RegionB,330.84449955004504,587.87,330.84449955004504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.02550044995496,320.0,0.0,0.0
1843,RegionC,318.6834,587.87,318.6834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.1866,300.0,0.0,0.0
1843,RegionD,345.97120042662397,587.87,345.97120042662397,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,61.89879957337604,900.0,-84250.8,0.0
1843,RegionE,282.900000416625,587.87,282.900000416625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,84.969999583375,820.0,-90998.6,0.0
1843,RegionF,310.15939999999995,587.87,310.15939999999995,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,57.710600000000056,850.0,-95788.0,0.0
1844,RegionA,336.662999550045,540.19,336.662999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.52700044995504,350.0,0.0,0.0
1844,RegionB,327.4965,540.19,327.4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.69350000000003,320.0,0.0,0.0
1844,RegionC,339.8664,540.19,339.8664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.32360000000006,300.0,0.0,0.0
1844,RegionD,313.446400426624,540.19,313.446400426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,46.74359957337606,900.0,-84301.2,0.0
1844,RegionE,326.0124995833751,540.19,326.0124995833751,0.0,0.0,0.0,0.0,0.0,214.17750041662498,-214.17750041662498,0.0,820.0,-88643.78387243274,0.0
1844,RegionF,308.914800423291,540.19,308.914800423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,11.275199576709042,850.0,-95845.20000000001,0.0
1845,RegionA,365.02649955004506,510.22,365.02649955004506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.19350044995497,350.0,0.0,0.0
1845,RegionB,369.96750044995497,510.22,369.96750044995497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.25249955004506,320.0,0.0,0.0
1845,RegionC,362.8572,510.22,362.8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.36280000000005,300.0,0.0,0.0
1845,RegionD,335.78239957337604,510.22,335.78239957337604,0.0,0.0,0.0,0.0,0.0,174.437600426624,-174.437600426624,0.0,900.0,-81743.20393592028,0.0
1845,RegionE,314.9875,510.22,314.9875,0.0,0.0,0.0,0.0,0.0,195.23250000000002,-195.23250000000002,0.0,820.0,-80849.68290000001,0.0
1845,RegionF,339.6361,510.22,339.6361,0.0,0.0,0.0,0.0,0.0,170.58390000000003,-170.58390000000003,0.0,850.0,-74360.93368800002,0.0
1846,RegionA,389.582999550045,500.0,389.582999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.41700044995503,350.0,0.0,0.0
1846,RegionB,412.748999550045,500.0,412.748999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.25100044995497,320.0,0.0,0.0
1846,RegionC,413.6136,500.0,413.6136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38639999999998,300.0,0.0,0.0
1846,RegionD,374.22080042662395,500.0,374.22080042662395,0.0,0.0,0.0,0.0,0.0,125.77919957337605,-125.77919957337605,0.0,900.0,-36605.52045183963,0.0
1846,RegionE,342.150000416625,500.0,342.150000416625,0.0,0.0,0.0,0.0,0.0,157.849999583375,-157.849999583375,0.0,820.0,-40597.44139284822,0.0
1846,RegionF,376.68199999999996,500.0,376.68199999999996,0.0,0.0,0.0,0.0,0.0,123.31800000000004,-123.31800000000004,0.0,850.0,-33385.882140000016,0.0
1847,RegionA,455.44950044995505,510.22,455.44950044995505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.770499550044974,350.0,0.0,0.0
1847,RegionB,410.30550000000005,510.22,410.30550000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91449999999998,320.0,0.0,0.0
1847,RegionC,417.0084,510.22,417.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.21160000000003,300.0,0.0,0.0
1847,RegionD,387.392,510.22,387.392,0.0,0.0,0.0,0.0,0.0,122.82800000000003,-122.82800000000003,0.0,900.0,-35768.74188000001,0.0
1847,RegionE,408.975000416625,510.22,408.975000416625,0.0,0.0,0.0,0.0,0.0,101.24499958337503,-101.24499958337503,0.0,820.0,-26055.400642781566,0.0
1847,RegionF,418.33799957670897,510.22,418.33799957670897,0.0,0.0,0.0,0.0,0.0,91.88200042329106,-91.88200042329106,0.0,850.0,-24889.915094665314,0.0
1848,RegionA,466.209000449955,540.19,466.209000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.98099955004506,350.0,0.0,0.0
1848,RegionB,474.75450000000006,540.19,474.75450000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43549999999999,320.0,0.0,0.0
1848,RegionC,490.65900045995403,540.19,490.65900045995403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.530999540046025,300.0,0.0,0.0
1848,RegionD,468.262400426624,540.19,468.262400426624,0.0,0.0,0.0,0.0,0.0,71.92759957337603,-71.92759957337603,0.0,900.0,-15136.44405422125,0.0
1848,RegionE,433.5124995833751,540.19,433.5124995833751,0.0,0.0,0.0,0.0,0.0,106.67750041662498,-106.67750041662498,0.0,820.0,-19838.814752479746,0.0
1848,RegionF,412.330899576709,540.19,412.330899576709,0.0,0.0,0.0,0.0,0.0,127.85910042329107,-127.85910042329107,0.0,850.0,-25029.697498863457,0.0
1849,RegionA,519.493500449955,587.87,519.493500449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.37649955004497,350.0,0.0,0.0
1849,RegionB,477.90000000000003,587.87,477.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.96999999999997,320.0,0.0,0.0
1849,RegionC,498.24899999999997,587.87,498.24899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.62100000000004,300.0,0.0,0.0
1849,RegionD,469.491200426624,587.87,469.491200426624,0.0,0.0,0.0,0.0,0.0,118.378799573376,-118.378799573376,0.0,900.0,-24925.840038170052,0.0
1849,RegionE,486.899999583375,587.87,486.899999583375,0.0,0.0,0.0,0.0,0.0,100.970000416625,-100.970000416625,0.0,820.0,-18788.497677525582,0.0
1849,RegionF,491.83289957670894,587.87,491.83289957670894,0.0,0.0,0.0,0.0,0.0,96.03710042329106,-96.03710042329106,0.0,850.0,-18810.786859910022,0.0
1850,RegionA,544.32,650.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.67999999999995,350.0,0.0,0.0
1850,RegionB,529.888500449955,650.0,529.888500449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.11149955004498,320.0,0.0,0.0
1850,RegionC,536.544000459954,650.0,536.544000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.45599954004604,300.0,0.0,0.0
1850,RegionD,527.4240004266239,650.0,527.4240004266239,0.0,0.0,0.0,0.0,0.0,122.57599957337607,-122.57599957337607,0.0,900.0,-25825.537350114602,0.0
1850,RegionE,494.750000416625,650.0,494.750000416625,0.0,0.0,0.0,0.0,0.0,155.24999958337497,-155.24999958337497,0.0,820.0,-28905.997422428587,0.0
1850,RegionF,517.4742000000001,650.0,517.4742000000001,0.0,0.0,0.0,0.0,0.0,132.5257999999999,-132.5257999999999,0.0,850.0,-25973.73154199998,0.0
1851,RegionA,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,350.0,0.0,0.0
1851,RegionB,531.359999550045,722.35,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.990000449955,320.0,0.0,0.0
1851,RegionC,536.544000459954,722.35,536.544000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.80599954004606,300.0,0.0,0.0
1851,RegionD,562.905599573376,722.35,562.905599573376,0.0,0.0,0.0,0.0,0.0,159.44440042662404,-159.44440042662404,0.0,900.0,-33612.47405393662,0.0
1851,RegionE,541.7,722.35,541.7,0.0,0.0,0.0,0.0,0.0,180.64999999999998,-180.64999999999998,0.0,820.0,-33655.095,0.0
1851,RegionF,554.405799576709,722.35,554.405799576709,0.0,0.0,0.0,0.0,0.0,167.94420042329102,-167.94420042329102,0.0,850.0,-32935.53714501161,0.0
1852,RegionA,544.319999550045,800.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995495,350.0,0.0,0.0
1852,RegionB,531.36,800.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.64,320.0,0.0,0.0
1852,RegionC,536.544,800.0,536.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.456,300.0,0.0,0.0
1852,RegionD,598.6688,800.0,598.6688,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,21.331199999999967,900.0,-37969.2,0.0
1852,RegionE,586.5,800.0,586.5,0.0,0.0,0.0,0.0,0.0,213.5,-213.5,0.0,820.0,-39798.534999999996,0.0
1852,RegionF,591.9597004232911,800.0,591.9597004232911,0.0,0.0,0.0,0.0,0.0,208.0402995767089,-208.0402995767089,0.0,850.0,-40821.66758294182,0.0
1853,RegionA,544.320000449955,877.65,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,350.0,0.0,0.0
1853,RegionB,531.36,877.65,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.28999999999996,320.0,0.0,0.0
1853,RegionC,536.5439995400459,877.65,536.5439995400459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.1060004599541,300.0,0.0,0.0
1853,RegionD,597.427200426624,877.65,597.427200426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,100.22279957337594,900.0,-37990.8,0.0
1853,RegionE,581.0250004166251,877.65,581.0250004166251,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,76.62499958337492,820.0,-41034.4,0.0
1853,RegionF,601.014799576709,877.65,601.014799576709,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,56.63520042329094,850.0,-43192.600000000006,0.0
1854,RegionA,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.67999955004495,350.0,0.0,0.0
1854,RegionB,531.36,950.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.64,320.0,0.0,0.0
1854,RegionC,536.544,950.0,536.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.456,300.0,0.0,0.0
1854,RegionD,625.420799573376,950.0,625.420799573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,144.57920042662397,900.0,-38014.2,0.0
1854,RegionE,593.5375,950.0,593.5375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,136.46249999999998,820.0,-41058.6,0.0
1854,RegionF,618.1725,950.0,618.1725,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,111.82749999999999,850.0,-43219.0,0.0
1855,RegionA,544.32,1012.13,544.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,350.0,0.0,0.0
1855,RegionB,531.360000449955,1012.13,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.769999550045,320.0,0.0,0.0
1855,RegionC,536.544,1012.13,536.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.586,300.0,0.0,0.0
1855,RegionD,589.44,1012.13,589.44,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,242.68999999999994,900.0,-58516.2,0.0
1855,RegionE,558.6125,1012.13,558.6125,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,233.51750000000004,820.0,-63201.59999999999,0.0
1855,RegionF,594.893400423291,1012.13,594.893400423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,197.23659957670895,850.0,-66530.20000000001,0.0
1856,RegionA,544.3200004499549,1059.81,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.489999550045,350.0,0.0,0.0
1856,RegionB,531.36,1059.81,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.4499999999999,320.0,0.0,0.0
1856,RegionC,536.544000459954,1059.81,536.544000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.265999540046,300.0,0.0,0.0
1856,RegionD,603.968,1059.81,603.968,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,275.842,900.0,-58548.6,0.0
1856,RegionE,561.000000416625,1059.81,561.000000416625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,278.809999583375,820.0,-63239.0,0.0
1856,RegionF,574.636900423291,1059.81,574.636900423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,265.173099576709,850.0,-66567.59999999999,0.0
1857,RegionA,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.4600004499549,350.0,0.0,0.0
1857,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.42,320.0,0.0,0.0
1857,RegionC,536.544000459954,1089.78,536.544000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.235999540046,300.0,0.0,0.0
1857,RegionD,527.820799573376,1089.78,527.820799573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,381.95920042662397,900.0,-58581.0,0.0
1857,RegionE,552.624999583375,1089.78,552.624999583375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,317.15500041662494,820.0,-63274.200000000004,0.0
1857,RegionF,550.163999576709,1089.78,550.163999576709,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,319.616000423291,850.0,-66605.0,0.0
1858,RegionA,544.320000449955,1100.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.679999550045,350.0,0.0,0.0
1858,RegionB,531.360000449955,1100.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.639999550045,320.0,0.0,0.0
1858,RegionC,536.544000459954,1100.0,536.544000459954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.455999540046,300.0,0.0,0.0
1858,RegionD,539.5328004266239,1100.0,539.5328004266239,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,380.4671995733761,900.0,-58613.4,0.0
1858,RegionE,528.425,1100.0,528.425,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,351.57500000000005,820.0,-63309.399999999994,0.0
1858,RegionF,514.908800423291,1100.0,514.908800423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,365.09119957670896,850.0,-66640.20000000001,0.0
1859,RegionA,502.847999550045,1089.78,502.847999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.932000449955,350.0,0.0,0.0
1859,RegionB,506.4255,1089.78,506.4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.3544999999999,320.0,0.0,0.0
1859,RegionC,515.2091999999999,1089.78,515.2091999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.5708000000001,300.0,0.0,0.0
1859,RegionD,485.97759999999994,1089.78,485.97759999999994,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,423.80240000000003,900.0,-58645.8,0.0
1859,RegionE,492.5625,1089.78,492.5625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,377.2175,820.0,-63344.6,0.0
1859,RegionF,474.30690000000004,1089.78,474.30690000000004,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,395.47309999999993,850.0,-66677.59999999999,0.0
1860,RegionA,502.6859995500451,1059.81,502.6859995500451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.1240004499548,350.0,0.0,0.0
1860,RegionB,455.0444995500451,1059.81,455.0444995500451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.7655004499549,320.0,0.0,0.0
1860,RegionC,499.89119954004593,1059.81,499.89119954004593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.918800459954,300.0,0.0,0.0
1860,RegionD,434.124800426624,1059.81,434.124800426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,445.68519957337594,900.0,-58678.200000000004,0.0
1860,RegionE,431.9175,1059.81,431.9175,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,407.8924999999999,820.0,-63379.799999999996,0.0
1860,RegionF,445.31280042329104,1059.81,445.31280042329104,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,394.4971995767089,850.0,-66715.0,0.0
1861,RegionA,426.653999550045,1012.13,426.653999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.476000449955,350.0,0.0,0.0
1861,RegionB,445.014,1012.13,445.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.116,320.0,0.0,0.0
1861,RegionC,452.34606,1012.13,452.34606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.78394,300.0,0.0,0.0
1861,RegionD,414.80960042662394,1012.13,414.80960042662394,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,417.3203995733761,900.0,-58708.8,0.0
1861,RegionE,407.412499583375,1012.13,407.412499583375,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,384.71750041662494,820.0,-63410.600000000006,0.0
1861,RegionF,414.5915,1012.13,414.5915,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,377.5385,850.0,-66748.0,0.0
1862,RegionA,418.540500449955,950.0,418.540500449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.4594995500449,350.0,0.0,0.0
1862,RegionB,423.21284955004506,950.0,423.21284955004506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.7871504499549,320.0,0.0,0.0
1862,RegionC,460.30590045995393,950.0,460.30590045995393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.69409954004607,300.0,0.0,0.0
1862,RegionD,393.85855957337606,950.0,393.85855957337606,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,376.14144042662394,900.0,-58739.399999999994,0.0
1862,RegionE,384.37,950.0,384.37,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,345.63,820.0,-63443.6,0.0
1862,RegionF,420.90721,950.0,420.90721,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,309.0927899999999,850.0,-66783.2,0.0
1863,RegionA,370.5615,877.65,370.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.08849999999995,350.0,0.0,0.0
1863,RegionB,396.0144004499551,877.65,396.0144004499551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.6355995500449,320.0,0.0,0.0
1863,RegionC,379.18673954004595,877.65,379.18673954004595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.46326045995403,300.0,0.0,0.0
1863,RegionD,372.98816,877.65,372.98816,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,324.66184,900.0,-58770.0,0.0
1863,RegionE,343.7625,877.65,343.7625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,313.88750000000005,820.0,-63476.59999999999,0.0
1863,RegionF,343.509600423291,877.65,343.509600423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,314.140399576709,850.0,-66818.40000000001,0.0
1864,RegionA,335.2212,800.0,335.2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.7788,350.0,0.0,0.0
1864,RegionB,352.606500449955,800.0,352.606500449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.393499550045,320.0,0.0,0.0
1864,RegionC,325.95599999999996,800.0,325.95599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.04400000000004,300.0,0.0,0.0
1864,RegionD,328.268800426624,800.0,328.268800426624,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,291.731199573376,900.0,-58798.8,0.0
1864,RegionE,305.17625,800.0,305.17625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,274.82375,820.0,-63509.6,0.0
1864,RegionF,318.78270042329103,800.0,318.78270042329103,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,261.21729957670897,850.0,-66851.4,0.0
1865,RegionA,312.28200000000004,722.35,312.28200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.068,350.0,0.0,0.0
1865,RegionB,307.88100000000003,722.35,307.88100000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.469,320.0,0.0,0.0
1865,RegionC,341.05319999999995,722.35,341.05319999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.2968000000001,300.0,0.0,0.0
1865,RegionD,310.796799573376,722.35,310.796799573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,231.55320042662402,900.0,-85300.2,0.0
1865,RegionE,284.23750041662504,722.35,284.23750041662504,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,218.11249958337498,820.0,-92131.59999999999,0.0
1865,RegionF,298.780200423291,722.35,298.780200423291,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,203.56979957670904,850.0,-96980.4,0.0
1866,RegionA,320.867999550045,650.0,320.867999550045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.132000449955,350.0,0.0,0.0
1866,RegionB,291.2085,650.0,291.2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.7915,320.0,0.0,0.0
1866,RegionC,324.24479954004596,650.0,324.24479954004596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.75520045995404,300.0,0.0,0.0
1866,RegionD,313.8688,650.0,313.8688,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,156.13119999999998,900.0,-85339.8,0.0
1866,RegionE,309.625,650.0,309.625,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,120.375,820.0,-92175.6,0.0
1866,RegionF,306.6796,650.0,306.6796,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,123.3204,850.0,-97028.8,0.0
1867,RegionA,310.83750044995503,587.87,310.83750044995503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.032499550045,350.0,0.0,0.0
1867,RegionB,279.05850044995503,587.87,279.05850044995503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.81149955004497,320.0,0.0,0.0
1867,RegionC,326.74260045995396,587.87,326.74260045995396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.12739954004604,300.0,0.0,0.0
1867,RegionD,315.123199573376,587.87,315.123199573376,0.0,0.0,0.0,0.0,0.0,180.0,-180.0,92.74680042662402,900.0,-85379.4,0.0
1867,RegionE,262.95,587.87,262.95,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,104.92000000000002,820.0,-92217.40000000001,0.0
1867,RegionF,328.93,587.87,328.93,0.0,0.0,0.0,0.0,0.0,220.0,-220.0,38.94,850.0,-97072.8,0.0
1868,RegionA,331.08750000000003,540.19,331.08750000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.10250000000002,350.0,0.0,0.0
1868,RegionB,318.991500449955,540.19,318.991500449955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.19849955004503,320.0,0.0,0.0
1868,RegionC,321.360599540046,540.19,321.360599540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.82940045995406,300.0,0.0,0.0
