Hour,Region,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2
2141,RegionF,616.204,877.65,371.2176,0.0,220.0,286.4324,295.9945,75.9945,31148.062854999996,77.7281557
2142,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,215905.18118400002,294.20278271999996
2142,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,195097.32576,259.5215376
2142,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,184539.380984,239.73752789000002
2142,RegionD,597.8368,950.0,224.1888,0.0,180.0,545.8112,373.648,193.648,62787.705120000006,155.47493280000003
2142,RegionE,561.7625,950.0,308.9694,0.0,220.0,421.0306,252.7931,32.7931,19315.950558999997,55.1088958
2142,RegionF,581.1266,950.0,342.8647,0.0,220.0,387.1353,238.2619,18.2619,16692.762379,61.37626544
2143,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,332187.6096,288.07156224
2143,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,300175.09416000004,254.1016656
2143,RegionC,536.544,1012.13,96.5779,0.0,0.0,915.5521,439.9661,439.9661,283927.722974,234.72191435
2143,RegionD,592.704,1012.13,226.5525,0.0,180.0,605.5775,366.1515,186.1515,93501.82827000001,149.1701211
2143,RegionE,572.9875,1012.13,341.8371,0.0,220.0,450.2929,231.1504,11.1504,21795.669407999987,49.32749536
2143,RegionF,564.0705,1012.13,324.639,0.0,220.0,467.491,239.4315,19.4315,26133.768320000003,60.38462429999999
2144,RegionA,544.32,1059.81,65.3184,0.0,0.0,994.4916,479.0016,479.0016,332225.929728,281.94034176
2144,RegionB,531.36,1059.81,79.704,0.0,0.0,980.106,451.656,451.656,300206.71008,248.6817936
2144,RegionC,536.544,1059.81,96.5779,0.0,0.0,963.2321,439.9661,439.9661,283958.520601,229.75029741999998
2144,RegionD,568.192,1059.81,221.5949,0.0,180.0,658.2151,346.5971,166.5971,85411.25076200003,138.18826377
2144,RegionE,575.425,1059.81,368.272,0.0,220.0,471.538,207.153,-12.847,13013.955650000004,43.2742617
2144,RegionF,568.5155,1059.81,318.3687,0.0,220.0,521.4413,250.1468,30.1468,30265.56497600001,61.73623024
2145,RegionA,544.32,1089.78,69.5448,0.0,0.0,1020.2352,474.7752,474.7752,329337.31298399996,273.80285784
2145,RegionB,531.36,1089.78,83.8298,0.0,0.0,1005.9502,447.5302,447.5302,297500.175752,241.44254289999998
2145,RegionC,536.544,1089.78,100.744,0.0,0.0,989.036,435.8,435.8,281308.9,222.95528000000002
2145,RegionD,580.992,1089.78,231.098,0.0,180.0,678.682,349.894,169.894,86787.18737999999,136.7035858
2145,RegionE,533.5,1089.78,361.3285,0.0,220.0,508.4515,172.1715,-47.8285,208.78615000000718,35.2262889
2145,RegionF,557.6443,1089.78,303.6211,0.0,220.0,566.1589,254.0232,34.0232,31763.12058400002,61.42280976
2146,RegionA,510.6105,1100.0,68.9324,0.0,0.0,1031.0676,441.6781,441.6781,306423.01543699997,250.21064364999998
2146,RegionB,531.36,1100.0,87.6744,0.0,0.0,1012.3256,443.6856,443.6856,294988.808016,235.15336800000003
2146,RegionC,536.544,1100.0,104.6261,0.0,0.0,995.3739,431.9179,431.9179,278841.877061,217.08193654000002
2146,RegionD,554.5984,1100.0,224.6124,0.0,180.0,695.3876,329.986,149.986,78552.19924,126.64862679999999
2146,RegionE,501.9375,1100.0,354.3099,0.0,220.0,525.6901,147.6276,-72.3724,-8776.677984000002,29.673147600000004
2146,RegionF,520.954,1100.0,276.1056,0.0,220.0,603.8944,244.8484,24.8484,28231.118812,58.175979840000004
2147,RegionA,483.3,1089.78,68.2483,0.0,0.0,1021.5317,415.0517,415.0517,288000.224113,231.93088995999997
2147,RegionB,531.36,1089.78,90.9758,0.0,0.0,998.8042,440.3842,440.3842,292846.685316,230.18882134000003
2147,RegionC,516.4788,1089.78,103.9224,0.0,0.0,985.8576,412.5564,412.5564,266387.66748,204.50420748
2147,RegionD,500.8,1089.78,205.9356,0.0,180.0,703.8444,294.8644,114.8644,64011.556004000005,111.6061754
2147,RegionE,474.4625,1089.78,343.4476,0.0,220.0,526.3324,131.0149,-88.9851,-14862.723321999983,25.980254670000004
2147,RegionF,496.4176,1089.78,256.9326,0.0,220.0,612.8474,239.485,19.485,26169.472649999996,56.1113355
2148,RegionA,462.78,1059.81,67.557,0.0,0.0,992.253,395.223,395.223,274296.61869,218.95354200000003
2148,RegionB,455.895,1059.81,80.2287,0.0,0.0,979.5813,375.6663,375.6663,249859.412793,194.67027665999998
2148,RegionC,518.9214,1059.81,106.8878,0.0,0.0,952.9222,412.0336,412.0336,266103.659888,202.47331104
2148,RegionD,439.0938,1059.81,182.6546,0.0,180.0,697.1554,256.4392,76.4392,48097.484008000014,96.24163176000002
2148,RegionE,447.0625,1059.81,326.3556,0.0,220.0,513.4544,120.7069,-99.2931,-18642.469598999996,23.73097654
2148,RegionF,448.4624,1059.81,227.8362,0.0,220.0,611.9738,220.6262,0.6262,18904.043934,51.25146626
2149,RegionA,463.6899,1012.13,69.0795,0.0,0.0,943.0505,394.6104,394.6104,273926.701368,217.98278496
2149,RegionB,445.851,1012.13,79.7974,0.0,0.0,932.3326,366.0536,366.0536,243517.15740000003,189.17650048000002
2149,RegionC,451.9334,1012.13,94.444,0.0,0.0,917.686,357.4894,357.4894,230927.427718,175.20555493999998
2149,RegionD,414.3731,1012.13,173.6131,0.0,180.0,658.5169,240.76,60.76,41607.680799999995,90.09239199999999
2149,RegionE,400.0775,1012.13,289.6028,0.0,220.0,502.5272,110.4747,-109.5253,-22394.784160999996,21.6530412
2149,RegionF,444.152,1012.13,222.984,0.0,220.0,569.146,221.168,1.168,19115.239199999996,51.2446256
2150,RegionA,414.049,950.0,62.1074,0.0,0.0,887.8926,351.9416,351.9416,244367.130544,195.08122888
2150,RegionB,403.0425,950.0,72.5476,0.0,0.0,877.4524,330.4949,330.4949,219914.61140899998,171.39465513999997
2150,RegionC,402.299,950.0,84.4828,0.0,0.0,865.5172,317.8162,317.8162,205347.40314399998,156.27022554
2150,RegionD,399.488,950.0,167.785,0.0,180.0,602.215,231.703,51.703,37861.08301,87.0044765
2150,RegionE,392.4688,950.0,277.0377,0.0,220.0,452.9623,115.4311,-104.5689,-20583.919093999997,22.70529737
2150,RegionF,412.8491,950.0,206.4246,0.0,220.0,523.5754,206.4246,-13.5754,13432.625203999996,47.993719500000005
2151,RegionA,390.6752,877.65,58.2019,0.0,0.0,819.4481,332.4733,332.4733,230909.356316,186.01881135
2151,RegionB,384.4449,877.65,68.8071,0.0,0.0,808.8429,315.6378,315.6378,210082.20692400003,165.20482452000002
2151,RegionC,410.1305,877.65,85.7082,0.0,0.0,791.9418,324.4223,324.4223,209670.888267,161.01078749
2151,RegionD,363.0464,877.65,152.1084,0.0,180.0,545.5416,210.938,30.938,29257.46364,79.94550199999999
2151,RegionE,349.17,877.65,236.4856,0.0,220.0,421.1644,112.6844,-107.3156,-21595.733180000003,22.3678534
2151,RegionF,358.1311,877.65,179.7977,0.0,220.0,477.8523,178.3334,-41.6666,2596.959056000007,41.837015640000004
2152,RegionA,325.6875,800.0,47.5441,0.0,0.0,752.4559,278.1434,278.1434,193229.001414,157.87419384
2152,RegionB,367.0515,800.0,64.594,0.0,0.0,735.406,302.4575,302.4575,201364.1052,160.6049325
2152,RegionC,351.6378,800.0,72.4306,0.0,0.0,727.5694,279.2072,279.2072,180499.078584,140.5808252
2152,RegionD,311.36,800.0,129.5198,0.0,180.0,490.4802,181.8402,1.8402,17193.898980000005,69.91755690000001
2152,RegionE,317.8125,800.0,203.4,0.0,220.0,376.6,114.4125,-105.5875,-20968.45687500001,23.0426775
2152,RegionF,327.5355,800.0,166.4006,0.0,220.0,413.5994,161.1349,-58.8651,-4038.785345000011,38.35010619999999
2153,RegionA,366.3495,722.35,51.7334,0.0,0.0,670.6166,269.6161,269.6161,271673.27084300003,155.89202902000002
2153,RegionB,344.5875,722.35,58.9979,0.0,0.0,663.3521,245.0896,245.0896,236670.77224,132.56896464000002
2153,RegionC,343.62,722.35,69.1409,0.0,0.0,653.2091,236.2291,236.2291,221502.577906,121.16190539
2153,RegionD,293.9392,722.35,120.8717,0.0,180.0,421.4783,0.0,-180.0,-84490.2,0.0
2153,RegionE,297.275,722.35,177.3505,0.0,220.0,324.9995,0.0,-220.0,-91258.2,0.0
2153,RegionF,325.0692,722.35,168.2472,0.0,220.0,334.1028,0.0,-220.0,-96060.8,0.0
2154,RegionA,337.1355,650.0,45.5133,0.0,0.0,604.4867,246.6222,246.6222,248582.84649,145.60574688
2154,RegionB,296.676,650.0,48.9515,0.0,0.0,601.0485,207.2245,207.2245,200168.50577500003,114.45009135000001
2154,RegionC,328.2882,650.0,64.0162,0.0,0.0,585.9838,226.022,226.022,211997.33490000002,118.36772140000001
2154,RegionD,292.9152,650.0,118.6307,0.0,180.0,351.3693,0.0,-180.0,-84517.2,0.0
2154,RegionE,277.2375,650.0,152.4806,0.0,220.0,277.5194,0.0,-220.0,-91286.8,0.0
2154,RegionF,279.2984,650.0,148.0282,0.0,220.0,281.9718,0.0,-220.0,-96091.59999999999,0.0
2155,RegionA,323.082,587.87,41.2784,0.0,0.0,546.5916,236.8036,236.8036,238766.70184399997,142.93465296
2155,RegionB,328.6575,587.87,51.8505,0.0,0.0,536.0195,236.307,236.307,228338.72796,133.4189322
2155,RegionC,300.771,587.87,56.4741,0.0,0.0,531.3959,206.0469,206.0469,193327.624863,110.31751025999999
2155,RegionD,312.9984,587.87,124.4997,0.0,180.0,283.3703,6.4987,-173.5013,-80630.877821,2.65731843
2155,RegionE,279.8375,587.87,153.9106,0.0,220.0,213.9594,0.0,-220.0,-91317.59999999999,0.0
2155,RegionF,310.0832,587.87,168.8313,0.0,220.0,199.0387,0.0,-220.0,-96122.40000000001,0.0
2156,RegionA,317.034,540.19,38.0441,0.0,0.0,502.1459,233.9899,233.9899,236013.912635,144.30157133
2156,RegionB,341.5095,540.19,51.2264,0.0,0.0,488.9636,249.7831,249.7831,241445.340122,144.09987038999998
2156,RegionC,338.928,540.19,61.007,0.0,0.0,479.183,239.671,239.671,224957.59730999998,131.1240041
2156,RegionD,321.1264,540.19,125.2393,0.0,180.0,234.9507,13.8871,-166.1129,-76209.349831,5.802030380000001
2156,RegionE,273.5375,540.19,150.4456,0.0,214.3594,175.385,0.0,-214.3594,-89008.453662,0.0
2156,RegionF,290.2077,540.19,162.5163,0.0,207.7205,169.9532,0.0,-207.7205,-90790.47613999998,0.0
2157,RegionA,363.285,510.22,43.5942,0.0,0.0,466.6258,274.6908,274.6908,277171.25792400003,172.80798228
2157,RegionB,367.5915,510.22,55.1387,0.0,0.0,455.0813,271.9528,271.9528,262975.638072,160.04422280000003
2157,RegionC,366.5418,510.22,65.9775,0.0,0.0,444.2425,262.3143,262.3143,246302.63512800002,146.37137940000002
2157,RegionD,340.608,510.22,130.1924,0.0,180.0,200.0276,168.4676,-11.5324,16914.745112000004,71.78404436
2157,RegionE,324.8625,510.22,178.6744,0.0,182.3501,149.1955,0.0,-182.3501,-75744.584538,0.0
2157,RegionF,325.8185,510.22,187.518,0.0,177.4861,145.2159,0.0,-177.4861,-77604.022364,0.0
2158,RegionA,403.731,500.0,48.4477,54.1863,0.0,397.366,355.2833,355.2833,222599.198782,227.27472701000002
2158,RegionB,383.535,500.0,57.5303,49.5,0.0,392.9697,326.0048,326.0048,195746.32211200002,195.08127232
2158,RegionC,426.1854,500.0,76.7134,46.75,0.0,376.5366,349.472,349.472,203752.66015999997,198.32536
2158,RegionD,331.6608,500.0,124.3728,75.1254,165.276,135.2258,207.288,42.012,29325.570480000002,89.81789040000001
2158,RegionE,372.0,500.0,204.6,59.08,129.976,106.344,167.4,37.424,21830.748080000005,37.9998
2158,RegionF,341.5919,500.0,201.5392,59.6922,131.3227,107.4459,140.0527,8.7299,13095.43076599999,37.576139409999996
2159,RegionA,427.41,510.22,51.2892,55.0,0.0,403.9308,376.1208,376.1208,235752.51743999997,243.72627839999998
2159,RegionB,415.3545,510.22,62.3032,49.5,0.0,398.4168,353.0513,353.0513,212070.854884,214.01969806
2159,RegionC,445.6572,510.22,80.2183,46.75,0.0,383.2517,365.4389,365.4389,213149.547203,210.05427971999998
2159,RegionD,401.2032,510.22,147.9584,72.4523,159.3951,130.4142,253.2448,93.8497,48257.88318299999,111.1744672
2159,RegionE,391.525,510.22,215.3388,58.9763,129.7478,106.1573,176.1862,46.4385,24805.331988000005,40.50520738
2159,RegionF,441.452,510.22,265.9423,48.8555,107.4822,87.94,175.5097,68.0275,31922.747392000005,47.68598549
2160,RegionA,469.611,540.19,56.3533,55.0,0.0,428.8367,431.2577,431.2577,195307.987176,281.78378118
2160,RegionB,459.2835,540.19,68.8925,49.5,0.0,421.7975,406.591,406.591,176464.55991,248.5084192
2160,RegionC,479.7708,540.19,86.3587,46.75,0.0,407.0813,408.7121,408.7121,172243.54030300002,236.88953316
2160,RegionD,464.3584,540.19,169.0354,74.2309,163.308,133.6157,357.723,194.415,62300.25105000002,158.3281998
2160,RegionE,440.1125,540.19,242.0619,59.6256,131.1764,107.3261,255.6506,124.4742,36649.078396,59.259809080000004
2160,RegionF,431.3809,540.19,263.9885,55.2403,121.5287,99.4325,227.3924,105.8637,33361.920465,62.30551760000001
2161,RegionA,521.478,587.87,62.5774,55.0,0.0,470.2926,476.9006,476.9006,216078.89285399998,312.6083433
2161,RegionB,531.36,587.87,79.704,49.5,0.0,458.666,467.856,467.856,203147.75376,286.8892992
2161,RegionC,536.544,587.87,96.5779,46.75,0.0,444.5421,455.2661,455.2661,191949.293082,264.73723715
2161,RegionD,496.8064,587.87,179.3582,81.7024,179.7452,147.0643,379.8482,200.103,64846.102525999995,168.65260080000002
2161,RegionE,472.2125,587.87,259.7169,65.6306,144.3874,118.1351,270.0956,125.7082,37656.82297999999,62.824236559999996
2161,RegionF,485.1273,587.87,299.7871,57.6166,126.7565,103.7098,245.3402,118.5837,36868.478097,67.44402097999999
2162,RegionA,521.0865,650.0,62.5304,0.0,0.0,587.4696,466.3432,466.3432,211393.37256000002,305.12835576000003
2162,RegionB,531.36,650.0,79.704,0.0,0.0,570.296,457.932,457.932,198930.24012000003,280.3001772
2162,RegionC,536.544,650.0,96.5779,0.0,0.0,553.4221,445.8934,445.8934,188086.75398799998,258.79652936
2162,RegionD,508.6336,650.0,183.1081,93.3784,180.0,193.5135,387.9255,207.9255,67010.39136000001,171.9285816
2162,RegionE,519.9625,650.0,285.9794,72.8041,160.1691,131.0474,291.5831,131.414,39869.18509300001,67.70559582
2162,RegionF,515.0485,650.0,319.3301,66.134,145.4948,119.0412,255.7184,110.2237,35818.021108,70.16912896
2163,RegionA,544.32,722.35,65.3184,0.0,0.0,657.0316,479.0016,479.0016,217232.015616,311.25523968000005
2163,RegionB,531.36,722.35,79.704,0.0,0.0,642.646,451.656,451.656,196298.73072,274.5616824
2163,RegionC,536.544,722.35,96.5779,0.0,0.0,625.7721,439.9661,439.9661,185674.49352199998,253.59646004
2163,RegionD,599.8208,722.35,216.5486,101.1603,180.0,224.6411,445.6722,265.6722,82683.51537000001,196.18490243999997
2163,RegionE,567.2,722.35,311.96,82.078,180.5716,147.7404,312.84,132.2684,41167.34199599999,72.14090399999999
2163,RegionF,593.2424,722.35,366.5974,71.1505,156.5311,128.0709,286.645,130.1138,41458.71597799998,78.1107625
2164,RegionA,544.32,800.0,65.3184,0.0,0.0,734.6816,479.0016,479.0016,217342.185984,307.71062784
2164,RegionB,531.36,800.0,79.704,0.0,0.0,720.296,451.656,451.656,196393.57848,271.445256
2164,RegionC,536.544,800.0,96.5779,0.0,0.0,703.4221,439.9661,439.9661,185766.886403,250.73668038999998
2164,RegionD,561.5488,800.0,204.4146,51.6524,180.0,363.933,419.5342,239.5342,75640.577516,182.58128384
2164,RegionE,566.4375,800.0,311.5406,45.7754,220.0,222.6839,312.4969,92.4969,33739.832642999994,71.2492932
2164,RegionF,566.2168,800.0,346.5029,90.6994,199.5387,163.259,279.7139,80.1752,31276.980718000013,75.35492466
2165,RegionA,544.32,877.65,65.3184,0.0,0.0,812.3316,479.0016,479.0016,217452.356352,303.06431232
2165,RegionB,531.36,877.65,79.704,0.0,0.0,797.946,451.656,451.656,196492.94280000002,267.3351864
2165,RegionC,536.544,877.65,96.5779,0.0,0.0,781.0721,439.9661,439.9661,185859.279284,246.90897532
2165,RegionD,624.3072,877.65,230.2363,0.0,180.0,467.4137,394.0709,214.0709,68775.902408,168.89878774
2165,RegionE,556.8875,877.65,306.2881,0.0,220.0,351.3619,250.5994,30.5994,18927.510246000005,56.2595653
2165,RegionF,600.9259,877.65,362.0136,0.0,220.0,295.6364,284.9207,64.9207,28578.600539999992,75.58946171
2166,RegionA,544.32,950.0,65.3184,0.0,0.0,884.6816,479.0016,479.0016,217562.52672,297.55579392
2166,RegionB,531.36,950.0,79.704,0.0,0.0,870.296,451.656,451.656,196596.82368,262.5024672
2166,RegionC,536.544,950.0,96.5779,0.0,0.0,853.4221,439.9661,439.9661,185956.071826,242.46531771
2166,RegionD,573.9648,950.0,215.2368,0.0,180.0,554.7632,358.728,178.728,59224.15727999999,150.9527424
2166,RegionE,572.1875,950.0,314.7031,0.0,220.0,415.2969,257.4844,37.4844,20588.560368,56.74956176
2166,RegionF,573.5193,950.0,338.3764,0.0,220.0,391.6236,235.1429,15.1429,16033.359385999996,61.25472545
2167,RegionA,544.32,1012.13,65.3184,0.0,0.0,946.8116,479.0016,479.0016,334893.96864,291.7119744
2167,RegionB,531.36,1012.13,79.704,0.0,0.0,932.426,451.656,451.656,302618.55312,257.3084232
2167,RegionC,536.544,1012.13,96.5779,0.0,0.0,915.5521,439.9661,439.9661,286241.94466,237.66968722
2167,RegionD,621.1584,1012.13,237.4287,0.0,180.0,594.7013,383.7297,203.7297,101602.136235,158.28850125
2167,RegionE,605.7125,1012.13,361.3605,0.0,220.0,430.7695,244.352,24.352,26845.488000000005,52.8044672
2167,RegionF,593.3186,1012.13,341.4721,0.0,220.0,450.6579,251.8465,31.8465,31168.817529999986,64.32159610000001
2168,RegionA,544.32,1059.81,65.3184,0.0,0.0,994.4916,479.0016,479.0016,335075.98924799997,285.82025472
2168,RegionB,531.36,1059.81,79.704,0.0,0.0,980.106,451.656,451.656,302785.66584,252.11437920000003
2168,RegionC,536.544,1059.81,96.5779,0.0,0.0,963.2321,439.9661,439.9661,286400.33245600003,232.87405672999998
2168,RegionD,564.6592,1059.81,220.2171,0.0,180.0,659.5929,344.4421,164.4421,85244.42053799998,139.22349682
2168,RegionE,550.9375,1059.81,352.6,0.0,220.0,487.21,198.3375,-21.6625,9870.604999999996,41.988048750000004
2168,RegionF,567.7408,1059.81,317.9348,0.0,220.0,521.8752,249.806,29.806,30393.505779999992,62.501461199999994
2169,RegionA,544.32,1089.78,69.5448,0.0,0.0,1020.2352,474.7752,474.7752,332309.405736,277.88592456000003
2169,RegionB,531.36,1089.78,83.8298,0.0,0.0,1005.9502,447.5302,447.5302,300185.356952,245.02278449999997
2169,RegionC,536.544,1089.78,100.744,0.0,0.0,989.036,435.8,435.8,283845.25600000005,226.26736
2169,RegionD,565.0816,1089.78,224.7694,0.0,180.0,685.0106,340.3122,160.3122,83564.902722,134.9337873
2169,RegionE,559.625,1089.78,379.0224,0.0,220.0,490.7576,180.6026,-39.3974,3325.6064660000047,37.51116002
2169,RegionF,571.3984,1089.78,311.1098,0.0,220.0,558.6702,260.2886,40.2886,34487.22211,63.90085129999999
2170,RegionA,541.8495,1100.0,73.1497,0.0,0.0,1026.8503,468.6998,468.6998,328244.530934,269.78360488
2170,RegionB,531.36,1100.0,87.6744,0.0,0.0,1012.3256,443.6856,443.6856,297779.59044,238.9246956
2170,RegionC,536.544,1100.0,104.6261,0.0,0.0,995.3739,431.9179,431.9179,281476.576251,220.53727974
2170,RegionD,493.2608,1100.0,199.7706,0.0,180.0,720.2294,293.4902,113.4902,64029.07615,114.43182898000002
2170,RegionE,487.3,1100.0,343.9776,0.0,220.0,536.0224,143.3224,-76.6776,-10451.174512000005,29.280766319999998
2170,RegionF,524.8148,1100.0,278.1518,0.0,220.0,601.8482,246.663,26.663,29205.773409999994,59.544448200000005
2171,RegionA,520.9245,1089.78,73.5614,0.0,0.0,1016.2186,447.3631,447.3631,313480.745063,254.28118604
2171,RegionB,515.133,1089.78,88.1976,0.0,0.0,1001.5824,426.9354,426.9354,286704.198516,227.00155217999998
2171,RegionC,536.544,1089.78,107.9597,0.0,0.0,981.8203,428.5843,428.5843,279466.964501,216.09220405999997
2171,RegionD,480.1408,1089.78,197.4402,0.0,180.0,712.3398,282.7006,102.7006,59551.77409399999,108.839731
2171,RegionE,475.225,1089.78,343.9995,0.0,220.0,525.7805,131.2255,-88.7745,-14932.273335000005,26.46818335
2171,RegionF,471.3097,1089.78,243.9375,0.0,220.0,625.8425,227.3722,7.3722,21712.99746,54.18279526
2172,RegionA,485.5072,1059.81,70.8747,0.0,0.0,988.9353,414.6325,414.6325,290719.577375,233.85272999999998
2172,RegionB,462.807,1059.81,81.4451,0.0,0.0,978.3649,381.3619,381.3619,256248.50146699997,201.20653843999997
2172,RegionC,467.682,1059.81,96.3335,0.0,0.0,963.4765,371.3485,371.3485,242290.04231000002,185.78565454999998
2172,RegionD,432.3584,1059.81,179.8528,0.0,180.0,699.9572,252.5056,72.5056,46942.594944000004,96.48238975999999
2172,RegionE,451.15,1059.81,329.3395,0.0,220.0,510.4705,121.8105,-98.1895,-18424.824474999994,24.37428105
2172,RegionF,445.6938,1059.81,226.4296,0.0,220.0,613.3804,219.2642,-0.7358,18567.383826000005,51.85598329999999
2173,RegionA,451.8585,1012.13,67.3169,0.0,0.0,944.8131,384.5416,384.5416,269782.850312,216.4969208
2173,RegionB,430.6095,1012.13,77.0695,0.0,0.0,935.0605,353.54,353.54,237699.0836,186.174164
2173,RegionC,465.9211,1012.13,97.3672,0.0,0.0,914.7628,368.5539,368.5539,240610.413615,184.05581766
2173,RegionD,422.2835,1012.13,176.9274,0.0,180.0,655.2026,245.3561,65.3561,43975.952338999996,93.57881654
2173,RegionE,414.6525,1012.13,300.1531,0.0,220.0,491.9769,114.4994,-105.5006,-21142.507162,22.87698012
2173,RegionF,433.2097,1012.13,217.4905,0.0,220.0,574.6395,215.7192,-4.2808,17196.515392,50.93130312
2174,RegionA,426.8282,950.0,64.0242,0.0,0.0,885.9758,362.804,362.804,254688.408,205.0931012
2174,RegionB,414.0221,950.0,74.524,0.0,0.0,875.476,339.4981,339.4981,228397.346775,179.52659528000004
2174,RegionC,455.0619,950.0,95.563,0.0,0.0,854.437,359.4989,359.4989,234842.656425,180.28869834999998
2174,RegionD,389.4822,950.0,163.5825,0.0,180.0,606.4175,225.8997,45.8997,35846.64922500001,86.49699513
2174,RegionE,406.3988,950.0,286.8706,0.0,220.0,443.1294,119.5282,-100.4718,-19292.6019,23.97735692
2174,RegionF,367.0046,950.0,183.5023,0.0,220.0,546.4977,183.5023,-36.4977,4641.896999999997,43.50839533
2175,RegionA,379.512,877.65,56.5389,0.0,0.0,821.1111,322.9731,322.9731,226865.99463299997,184.38534278999998
2175,RegionB,386.6697,877.65,69.2053,0.0,0.0,808.4447,317.4644,317.4644,213704.335504,169.55773604
2175,RegionC,396.4988,877.65,82.8594,0.0,0.0,794.7906,313.6394,313.6394,205010.39381,158.82699216
2175,RegionD,355.2691,877.65,148.8499,0.0,180.0,548.8001,206.4192,26.4192,27695.31859199998,79.82230464
2175,RegionE,348.3975,877.65,235.9624,0.0,220.0,421.6876,112.4351,-107.5649,-21934.335376999996,22.779351260000002
2175,RegionF,365.68,877.65,183.5876,0.0,220.0,474.0624,182.0924,-37.9076,4093.938175999996,43.59292056
2176,RegionA,356.5796,800.0,52.0538,0.0,0.0,747.9462,304.5258,304.5258,214042.049046,176.44224852000002
2176,RegionB,344.844,800.0,60.6859,0.0,0.0,739.3141,284.1581,284.1581,191403.212998,154.04210601
2176,RegionC,349.9818,800.0,72.0895,0.0,0.0,727.9105,277.8923,277.8923,181758.23773799997,142.8366422
2176,RegionD,300.7616,800.0,125.111,0.0,180.0,494.889,175.6506,-4.3494,14797.252361999985,68.9428605
2176,RegionE,298.03,800.0,190.7392,0.0,220.0,389.2608,107.2908,-112.7092,-23856.404832000007,22.05898848
2176,RegionF,313.436,800.0,159.2375,0.0,220.0,420.7625,154.1985,-65.8015,-6793.969719999994,37.4702355
2177,RegionA,304.695,722.35,43.027,0.0,0.0,679.323,216.668,216.668,220960.19308,127.9207872
2177,RegionB,297.999,722.35,51.0214,0.0,0.0,671.3286,206.4776,206.4776,201792.623256,114.03757848
2177,RegionC,320.0772,722.35,64.4038,0.0,0.0,657.9462,217.4234,217.4234,206332.63236599998,113.86463458
2177,RegionD,308.096,722.35,126.6931,0.0,180.0,415.6569,0.0,-180.0,-85510.8,0.0
2177,RegionE,295.625,722.35,176.3662,0.0,220.0,325.9838,0.0,-220.0,-92360.4,0.0
2177,RegionF,304.3555,722.35,157.5264,0.0,220.0,344.8236,0.0,-220.0,-97222.40000000001,0.0
2178,RegionA,358.1145,650.0,48.3455,0.0,0.0,601.6545,264.769,264.769,270183.52605000004,159.655707
2178,RegionB,302.508,650.0,49.9138,0.0,0.0,600.0862,212.0942,212.0942,207415.401948,119.64233822000001
2178,RegionC,332.8698,650.0,64.9096,0.0,0.0,585.0904,229.7102,229.7102,218130.508818,122.87198598
2178,RegionD,267.5456,650.0,108.356,0.0,180.0,361.644,0.0,-180.0,-85564.8,0.0
2178,RegionE,308.95,650.0,169.9225,0.0,220.0,260.0775,0.0,-220.0,-92417.59999999999,0.0
2178,RegionF,303.6697,650.0,160.9449,0.0,220.0,269.0551,0.0,-220.0,-97284.0,0.0
2179,RegionA,329.157,587.87,42.0546,0.0,0.0,545.8154,242.1024,242.1024,247213.181664,149.2561296
2179,RegionB,332.0055,587.87,52.3787,0.0,0.0,535.4913,239.1268,239.1268,233999.921408,137.92833824
2179,RegionC,309.327,587.87,58.0807,0.0,0.0,529.7893,212.9963,212.9963,202389.08426,116.48767647000001
2179,RegionD,298.112,587.87,118.5784,0.0,180.0,289.2916,0.0,-180.0,-85620.6,0.0
2179,RegionE,298.475,587.87,164.1613,0.0,220.0,203.7088,0.0,-220.0,-92479.2,0.0
2179,RegionF,300.1899,587.87,163.4447,0.0,220.0,204.4253,0.0,-220.0,-97345.6,0.0
2180,RegionA,371.0475,540.19,44.5257,0.0,0.0,495.6643,281.5218,281.5218,287647.714368,177.38688617999998
2180,RegionB,338.0535,540.19,50.708,0.0,0.0,489.482,246.8455,246.8455,241708.645145,145.4907377
2180,RegionC,332.9526,540.19,59.9315,0.0,0.0,480.2585,234.7711,234.7711,223222.709591,131.21356778999998
2180,RegionD,315.1744,540.19,122.918,0.0,180.0,237.272,10.2564,-169.7436,-79415.93959200001,4.37743152
2180,RegionE,332.275,540.19,182.7512,0.0,196.5913,160.8474,0.0,-196.5913,-82690.23260599999,0.0
2180,RegionF,316.103,540.19,177.0177,0.0,199.7448,163.4275,0.0,-199.7448,-88441.005096,0.0
2181,RegionA,350.109,510.22,42.0131,0.0,0.0,468.2069,263.0959,263.0959,268997.14103699994,169.09173493
2181,RegionB,362.5425,510.22,54.3814,0.0,0.0,455.8386,267.6611,267.6611,262259.699002,160.94461942999996
2181,RegionC,329.1024,510.22,59.2384,0.0,0.0,450.9816,231.614,231.614,220362.19188,132.06630280000002
2181,RegionD,321.5488,510.22,122.9073,0.0,180.0,207.3127,147.4676,-32.5324,4316.265912000003,64.20739304
